#score	occ	co	cco	dCDF
-34.9	53450	2372348	18424526	0.885928
-34.8	53735	2426083	18370791	0.883344
-34.7	53357	2479440	18317434	0.880778
-34.6	53544	2532984	18263890	0.878204
-34.5	53140	2586124	18210750	0.875648
-34.4	54010	2640134	18156740	0.873051
-34.3	53529	2693663	18103211	0.870478
-34.2	53405	2747068	18049806	0.86791
-34.1	53533	2800601	17996273	0.865335
-34	53778	2854379	17942495	0.86275
-33.9	53713	2908092	17888782	0.860167
-33.8	53439	2961531	17835343	0.857597
-33.7	53972	3015503	17781371	0.855002
-33.6	53623	3069126	17727748	0.852424
-33.5	72513	3141639	17655235	0.848937
-33.4	55016	3196655	17600219	0.846292
-33.3	55284	3251939	17544935	0.843633
-33.2	54895	3306834	17490040	0.840994
-33.1	55651	3362485	17434389	0.838318
-33	58591	3421076	17375798	0.8355
-32.9	56912	3477988	17318886	0.832764
-32.8	57326	3535314	17261560	0.830007
-32.7	58319	3593633	17203241	0.827203
-32.6	59928	3653561	17143313	0.824322
-32.5	61211	3714772	17082102	0.821378
-32.4	62324	3777096	17019778	0.818382
-32.3	63957	3841053	16955821	0.815306
-32.2	64865	3905918	16890956	0.812187
-32.1	65901	3971819	16825055	0.809018
-32	67893	4039712	16757162	0.805754
-31.9	69007	4108719	16688155	0.802436
-31.8	69917	4178636	16618238	0.799074
-31.7	71451	4250087	16546787	0.795638
-31.6	72886	4322973	16473901	0.792134
-31.5	73663	4396636	16400238	0.788591
-31.4	75473	4472109	16324765	0.784962
-31.3	76203	4548312	16248562	0.781298
-31.2	77673	4625985	16170889	0.777563
-31.1	79523	4705508	16091366	0.77374
-31	80205	4785713	16011161	0.769883
-30.9	81007	4866720	15930154	0.765988
-30.8	82394	4949114	15847760	0.762026
-30.7	82896	5032010	15764864	0.75804
-30.6	84317	5116327	15680547	0.753986
-30.5	86306	5202633	15594241	0.749836
-30.4	85940	5288573	15508301	0.745703
-30.3	86406	5374979	15421895	0.741549
-30.2	87264	5462243	15334631	0.737353
-30.1	88646	5550889	15245985	0.73309
-30	89074	5639963	15156911	0.728807
-29.9	89354	5729317	15067557	0.724511
-29.8	90727	5820044	14976830	0.720148
-29.7	91203	5911247	14885627	0.715763
-29.6	91985	6003232	14793642	0.71134
-29.5	92846	6096078	14700796	0.706875
-29.4	93639	6189717	14607157	0.702373
-29.3	93952	6283669	14513205	0.697855
-29.2	94666	6378335	14418539	0.693303
-29.1	95036	6473371	14323503	0.688733
-29	96115	6569486	14227388	0.684112
-28.9	96528	6666014	14130860	0.67947
-28.8	96659	6762673	14034201	0.674823
-28.7	97636	6860309	13936565	0.670128
-28.6	97812	6958121	13838753	0.665425
-28.5	97698	7055819	13741055	0.660727
-28.4	97990	7153809	13643065	0.656015
-28.3	99075	7252884	13543990	0.651251
-28.2	98859	7351743	13445131	0.646498
-28.1	99044	7450787	13346087	0.641735
-28	98728	7549515	13247359	0.636988
-27.9	98639	7648154	13148720	0.632245
-27.8	97556	7745710	13051164	0.627554
-27.7	97423	7843133	12953741	0.62287
-27.6	97690	7940823	12856051	0.618172
-27.5	97079	8037902	12758972	0.613504
-27.4	95595	8133497	12663377	0.608908
-27.3	95223	8228720	12568154	0.604329
-27.2	94529	8323249	12473625	0.599784
-27.1	93371	8416620	12380254	0.595294
-27	92291	8508911	12287963	0.590856
-26.9	91546	8600457	12196417	0.586454
-26.8	89898	8690355	12106519	0.582132
-26.7	89546	8779901	12016973	0.577826
-26.6	88565	8868466	11928408	0.573567
-26.5	88326	8956792	11840082	0.56932
-26.4	87556	9044348	11752526	0.56511
-26.3	86924	9131272	11665602	0.560931
-26.2	85921	9217193	11579681	0.556799
-26.1	85036	9302229	11494645	0.55271
-26	85572	9387801	11409073	0.548596
-25.9	85727	9473528	11323346	0.544473
-25.8	85621	9559149	11237725	0.540356
-25.7	85616	9644765	11152109	0.53624
-25.6	86218	9730983	11065891	0.532094
-25.5	86575	9817558	10979316	0.527931
-25.4	87733	9905291	10891583	0.523713
-25.3	87408	9992699	10804175	0.51951
-25.2	88836	10081535	10715339	0.515238
-25.1	89647	10171182	10625692	0.510927
-25	90819	10262001	10534873	0.50656
-24.9	91059	10353060	10443814	0.502182
-24.8	92077	10445137	10351737	0.497754
-24.7	94085	10539222	10257652	0.49323
-24.6	94576	10633798	10163076	0.488683
-24.5	95365	10729163	10067711	0.484097
-24.4	96574	10825737	9971137	0.479454
-24.3	97083	10922820	9874054	0.474785
-24.2	97755	11020575	9776299	0.470085
-24.1	98128	11118703	9678171	0.465367
-24	99153	11217856	9579018	0.460599
-23.9	99728	11317584	9479290	0.455804
-23.8	100300	11417884	9378990	0.450981
-23.7	100123	11518007	9278867	0.446166
-23.6	100333	11618340	9178534	0.441342
-23.5	100063	11718403	9078471	0.436531
-23.4	100644	11819047	8977827	0.431691
-23.3	101775	11920822	8876052	0.426797
-23.2	100897	12021719	8775155	0.421946
-23.1	99933	12121652	8675222	0.417141
-23	100121	12221773	8575101	0.412326
-22.9	99855	12321628	8475246	0.407525
-22.8	98911	12420539	8376335	0.402769
-22.7	99425	12519964	8276910	0.397988
-22.6	99316	12619280	8177594	0.393213
-22.5	99374	12718654	8078220	0.388434
-22.4	98828	12817482	7979392	0.383682
-22.3	98009	12915491	7881383	0.37897
-22.2	98278	13013769	7783105	0.374244
-22.1	97452	13111221	7685653	0.369558
-22	97684	13208905	7587969	0.364861
-21.9	97458	13306363	7490511	0.360175
-21.8	96828	13403191	7393683	0.355519
-21.7	96648	13499839	7297035	0.350872
-21.6	96630	13596469	7200405	0.346225
-21.5	96585	13693054	7103820	0.341581
-21.4	95706	13788760	7008114	0.336979
-21.3	94519	13883279	6913595	0.332434
-21.2	94087	13977366	6819508	0.32791
-21.1	94231	14071597	6725277	0.323379
-21	93463	14165060	6631814	0.318885
-20.9	91887	14256947	6539927	0.314467
-20.8	92256	14349203	6447671	0.310031
-20.7	90537	14439740	6357134	0.305677
-20.6	88857	14528597	6268277	0.301405
-20.5	87620	14616217	6180657	0.297192
-20.4	86308	14702525	6094349	0.293042
-20.3	83944	14786469	6010405	0.289005
-20.2	83146	14869615	5927259	0.285007
-20.1	81099	14950714	5846160	0.281108
-20	79045	15029759	5767115	0.277307
-19.9	77155	15106914	5689960	0.273597
-19.8	75455	15182369	5614505	0.269969
-19.7	73599	15255968	5540906	0.26643
-19.6	71902	15327870	5469004	0.262972
-19.5	70693	15398563	5398311	0.259573
-19.4	70256	15468819	5328055	0.256195
-19.3	67286	15536105	5260769	0.25296
-19.2	65070	15601175	5195699	0.249831
-19.1	64257	15665432	5131442	0.246741
-19	62961	15728393	5068481	0.243714
-18.9	62078	15790471	5006403	0.240729
-18.8	61011	15851482	4945392	0.237795
-18.7	60076	15911558	4885316	0.234906
-18.6	59229	15970787	4826087	0.232058
-18.5	59038	16029825	4767049	0.229219
-18.4	58866	16088691	4708183	0.226389
-18.3	58997	16147688	4649186	0.223552
-18.2	58189	16205877	4590997	0.220754
-18.1	58758	16264635	4532239	0.217929
-18	59344	16323979	4472895	0.215075
-17.9	59158	16383137	4413737	0.212231
-17.8	59970	16443107	4353767	0.209347
-17.7	59808	16502915	4293959	0.206471
-17.6	60765	16563680	4233194	0.20355
-17.5	60974	16624654	4172220	0.200618
-17.4	62082	16686736	4110138	0.197632
-17.3	62063	16748799	4048075	0.194648
-17.2	62259	16811058	3985816	0.191655
-17.1	62391	16873449	3923425	0.188655
-17	62523	16935972	3860902	0.185648
-16.9	62690	16998662	3798212	0.182634
-16.8	63010	17061672	3735202	0.179604
-16.7	62130	17123802	3673072	0.176617
-16.6	62351	17186153	3610721	0.173618
-16.5	62348	17248501	3548373	0.17062
-16.4	62674	17311175	3485699	0.167607
-16.3	62262	17373437	3423437	0.164613
-16.2	61171	17434608	3362266	0.161672
-16.1	61552	17496160	3300714	0.158712
-16	60882	17557042	3239832	0.155785
-15.9	60340	17617382	3179492	0.152883
-15.8	59870	17677252	3119622	0.150004
-15.7	59363	17736615	3060259	0.14715
-15.6	59007	17795622	3001252	0.144313
-15.5	58443	17854065	2942809	0.141502
-15.4	58141	17912206	2884668	0.138707
-15.3	57248	17969454	2827420	0.135954
-15.2	56888	18026342	2770532	0.133219
-15.1	56496	18082838	2714036	0.130502
-15	55741	18138579	2658295	0.127822
-14.9	56225	18194804	2602070	0.125118
-14.8	54785	18249589	2547285	0.122484
-14.7	54062	18303651	2493223	0.119885
-14.6	54043	18357694	2439180	0.117286
-14.5	53165	18410859	2386015	0.11473
-14.4	52906	18463765	2333109	0.112186
-14.3	52043	18515808	2281066	0.109683
-14.2	51424	18567232	2229642	0.10721
-14.1	52170	18619402	2177472	0.104702
-14	50799	18670201	2126673	0.102259
-13.9	49885	18720086	2076788	0.0998606
-13.8	48986	18769072	2027802	0.0975051
-13.7	47962	18817034	1979840	0.0951989
-13.6	47248	18864282	1932592	0.092927
-13.5	46879	18911161	1885713	0.0906729
-13.4	64387	18975548	1821326	0.0875769
-13.3	43371	19018919	1777955	0.0854915
-13.2	42489	19061408	1735466	0.0834484
-13.1	41956	19103364	1693510	0.081431
-13	40304	19143668	1653206	0.079493
-12.9	38255	19181923	1614951	0.0776535
-12.8	36870	19218793	1578081	0.0758807
-12.7	35505	19254298	1542576	0.0741735
-12.6	33744	19288042	1508832	0.0725509
-12.5	32126	19320168	1476706	0.0710062
-12.4	30365	19350533	1446341	0.0695461
-12.3	29164	19379697	1417177	0.0681438
-12.2	28199	19407896	1388978	0.0667878
-12.1	26733	19434629	1362245	0.0655024
-12	25786	19460415	1336459	0.0642625
-11.9	24285	19484700	1312174	0.0630948
-11.8	23265	19507965	1288909	0.0619761
-11.7	22448	19530413	1266461	0.0608967
-11.6	21424	19551837	1245037	0.0598665
-11.5	20907	19572744	1224130	0.0588613
-11.4	20050	19592794	1204080	0.0578972
-11.3	19415	19612209	1184665	0.0569636
-11.2	19150	19631359	1165515	0.0560428
-11.1	18894	19650253	1146621	0.0551343
-11	18822	19669075	1127799	0.0542293
-10.9	18620	19687695	1109179	0.0533339
-10.8	18713	19706408	1090466	0.0524341
-10.7	18356	19724764	1072110	0.0515515
-10.6	18493	19743257	1053617	0.0506623
-10.5	18251	19761508	1035366	0.0497847
-10.4	18587	19780095	1016779	0.048891
-10.3	18704	19798799	998075	0.0479916
-10.2	18842	19817641	979233	0.0470856
-10.1	18997	19836638	960236	0.0461721
-10	18747	19855385	941489	0.0452707
-9.9	18849	19874234	922640	0.0443644
-9.8	18993	19893227	903647	0.0434511
-9.7	19072	19912299	884575	0.042534
-9.6	19602	19931901	864973	0.0415915
-9.5	19140	19951041	845833	0.0406712
-9.4	18844	19969885	826989	0.0397651
-9.3	19128	19989013	807861	0.0388453
-9.2	19096	20008109	788765	0.0379271
-9.1	18733	20026842	770032	0.0370263
-9	18911	20045753	751121	0.036117
-8.9	18698	20064451	732423	0.0352179
-8.8	18609	20083060	713814	0.0343231
-8.7	18327	20101387	695487	0.0334419
-8.6	18074	20119461	677413	0.0325728
-8.5	17750	20137211	659663	0.0317193
-8.4	17685	20154896	641978	0.030869
-8.3	17479	20172375	624499	0.0300285
-8.2	17128	20189503	607371	0.0292049
-8.1	16922	20206425	590449	0.0283912
-8	16699	20223124	573750	0.0275883
-7.9	16405	20239529	557345	0.0267995
-7.8	16250	20255779	541095	0.0260181
-7.7	15726	20271505	525369	0.0252619
-7.6	15558	20287063	509811	0.0245138
-7.5	15431	20302494	494380	0.0237718
-7.4	15196	20317690	479184	0.0230412
-7.3	15025	20332715	464159	0.0223187
-7.2	14614	20347329	449545	0.021616
-7.1	14486	20361815	435059	0.0209194
-7	14785	20376600	420274	0.0202085
-6.9	14199	20390799	406075	0.0195258
-6.8	13894	20404693	392181	0.0188577
-6.7	13581	20418274	378600	0.0182047
-6.6	13450	20431724	365150	0.0175579
-6.5	12962	20444686	352188	0.0169347
-6.4	12824	20457510	339364	0.016318
-6.3	12699	20470209	326665	0.0157074
-6.2	12348	20482557	314317	0.0151137
-6.1	11560	20494117	302757	0.0145578
-6	11298	20505415	291459	0.0140146
-5.9	11098	20516513	280361	0.0134809
-5.8	10632	20527145	269729	0.0129697
-5.7	10466	20537611	259263	0.0124664
-5.6	9836	20547447	249427	0.0119935
-5.5	9155	20556602	240272	0.0115533
-5.4	8788	20565390	231484	0.0111307
-5.3	8313	20573703	223171	0.010731
-5.2	7893	20581596	215278	0.0103515
-5.1	7259	20588855	208019	0.0100024
-5	6652	20595507	201367	0.00968256
-4.9	6103	20601610	195264	0.0093891
-4.8	5982	20607592	189282	0.00910146
-4.7	5544	20613136	183738	0.00883489
-4.6	5242	20618378	178496	0.00858283
-4.5	4713	20623091	173783	0.00835621
-4.4	4094	20627185	169689	0.00815935
-4.3	3968	20631153	165721	0.00796855
-4.2	3806	20634959	161915	0.00778555
-4.1	3448	20638407	158467	0.00761975
-4	3309	20641716	155158	0.00746064
-3.9	3076	20644792	152082	0.00731273
-3.8	3125	20647917	148957	0.00716247
-3.7	2954	20650871	146003	0.00702043
-3.6	2778	20653649	143225	0.00688685
-3.5	2753	20656402	140472	0.00675448
-3.4	2750	20659152	137722	0.00662225
-3.3	2846	20661998	134876	0.0064854
-3.2	2641	20664639	132235	0.00635841
-3.1	2731	20667370	129504	0.00622709
-3	2715	20670085	126789	0.00609654
-2.9	2853	20672938	123936	0.00595936
-2.8	2714	20675652	121222	0.00582886
-2.7	2812	20678464	118410	0.00569364
-2.6	2599	20681063	115811	0.00556867
-2.5	2703	20683766	113108	0.0054387
-2.4	2688	20686454	110420	0.00530945
-2.3	2699	20689153	107721	0.00517967
-2.2	2869	20692022	104852	0.00504172
-2.1	2682	20694704	102170	0.00491276
-2	2781	20697485	99389	0.00477904
-1.9	2815	20700300	96574	0.00464368
