; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do798plusdo735_mmus_hnf6_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do798plusdo735_mmus_hnf6_liver_meme_top_m1_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do798plusdo735_mmus_hnf6_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do798plusdo735_mmus_hnf6_liver_meme_top_m1_theor_score_distrib.tab
; Input files
;	bgfile	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do798plusdo735_mmus_hnf6_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do798plusdo735_mmus_hnf6_liver_meme_top_m1_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26457
;		c	0.23303
;		g	0.23983
;		t	0.26257
;
; Matrix: matrix-quality_2014-09-05
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-27.4	5.1e-03	4.1e-01	6.0e-01	-0.516	-0.224	0.224
-27.3	4.1e-03	4.1e-01	5.9e-01	-0.525	-0.228	0.228
-27.2	4.6e-03	4.2e-01	5.9e-01	-0.532	-0.231	0.231
-27.1	5.0e-03	4.2e-01	5.8e-01	-0.540	-0.234	0.234
-27.0	4.0e-03	4.3e-01	5.8e-01	-0.548	-0.238	0.238
-26.9	4.8e-03	4.3e-01	5.7e-01	-0.555	-0.241	0.241
-26.8	4.4e-03	4.4e-01	5.7e-01	-0.564	-0.245	0.245
-26.7	3.9e-03	4.4e-01	5.6e-01	-0.571	-0.248	0.248
-26.6	4.7e-03	4.4e-01	5.6e-01	-0.578	-0.251	0.251
-26.5	3.8e-03	4.5e-01	5.6e-01	-0.587	-0.255	0.255
-26.4	4.6e-03	4.5e-01	5.5e-01	-0.594	-0.258	0.258
-26.3	3.8e-03	4.6e-01	5.5e-01	-0.602	-0.262	0.262
-26.2	4.2e-03	4.6e-01	5.4e-01	-0.609	-0.265	0.265
-26.1	4.6e-03	4.6e-01	5.4e-01	-0.617	-0.268	0.268
-26.0	3.8e-03	4.7e-01	5.4e-01	-0.625	-0.272	0.272
-25.9	4.6e-03	4.7e-01	5.3e-01	-0.632	-0.275	0.275
-25.8	4.2e-03	4.8e-01	5.3e-01	-0.641	-0.278	0.278
-25.7	3.8e-03	4.8e-01	5.2e-01	-0.649	-0.282	0.282
-25.6	4.7e-03	4.9e-01	5.2e-01	-0.656	-0.285	0.285
-25.5	3.9e-03	4.9e-01	5.1e-01	-0.666	-0.289	0.289
-25.4	4.7e-03	4.9e-01	5.1e-01	-0.673	-0.292	0.292
-25.3	3.9e-03	5.0e-01	5.1e-01	-0.682	-0.296	0.296
-25.2	4.4e-03	5.0e-01	5.0e-01	-0.690	-0.3	0.300
-25.1	4.9e-03	5.1e-01	5.0e-01	-0.699	-0.304	0.304
-25.0	4.1e-03	5.1e-01	4.9e-01	-0.709	-0.308	0.308
-24.9	5.0e-03	5.2e-01	4.9e-01	-0.717	-0.311	0.311
-24.8	4.6e-03	5.2e-01	4.8e-01	-0.728	-0.316	0.316
-24.7	4.2e-03	5.3e-01	4.8e-01	-0.737	-0.32	0.320
-24.6	5.1e-03	5.3e-01	4.7e-01	-0.746	-0.324	0.324
-24.5	4.2e-03	5.4e-01	4.7e-01	-0.757	-0.329	0.329
-24.4	5.2e-03	5.4e-01	4.6e-01	-0.766	-0.333	0.333
-24.3	4.3e-03	5.4e-01	4.6e-01	-0.777	-0.337	0.337
-24.2	4.8e-03	5.5e-01	4.6e-01	-0.786	-0.342	0.342
-24.1	5.3e-03	5.5e-01	4.5e-01	-0.797	-0.346	0.346
-24.0	4.3e-03	5.6e-01	4.5e-01	-0.809	-0.351	0.351
-23.9	5.3e-03	5.6e-01	4.4e-01	-0.818	-0.355	0.355
-23.8	4.8e-03	5.7e-01	4.4e-01	-0.831	-0.361	0.361
-23.7	4.3e-03	5.7e-01	4.3e-01	-0.842	-0.366	0.366
-23.6	5.3e-03	5.8e-01	4.3e-01	-0.852	-0.37	0.370
-23.5	4.3e-03	5.8e-01	4.2e-01	-0.864	-0.375	0.375
-23.4	5.3e-03	5.9e-01	4.2e-01	-0.875	-0.38	0.380
-23.3	4.3e-03	5.9e-01	4.1e-01	-0.887	-0.385	0.385
-23.2	4.8e-03	6.0e-01	4.1e-01	-0.898	-0.39	0.390
-23.1	5.2e-03	6.0e-01	4.0e-01	-0.910	-0.395	0.395
-23.0	4.3e-03	6.1e-01	4.0e-01	-0.923	-0.401	0.401
-22.9	5.2e-03	6.1e-01	3.9e-01	-0.933	-0.405	0.405
-22.8	4.7e-03	6.2e-01	3.9e-01	-0.947	-0.411	0.411
-22.7	4.2e-03	6.2e-01	3.8e-01	-0.959	-0.416	0.416
-22.6	5.1e-03	6.3e-01	3.8e-01	-0.970	-0.421	0.421
-22.5	4.2e-03	6.3e-01	3.7e-01	-0.983	-0.427	0.427
-22.4	5.1e-03	6.4e-01	3.7e-01	-0.995	-0.432	0.432
-22.3	4.1e-03	6.4e-01	3.6e-01	-1.008	-0.438	0.438
-22.2	4.6e-03	6.4e-01	3.6e-01	-1.020	-0.443	0.443
-22.1	5.0e-03	6.5e-01	3.6e-01	-1.033	-0.449	0.449
-22.0	4.1e-03	6.5e-01	3.5e-01	-1.047	-0.455	0.455
-21.9	5.0e-03	6.6e-01	3.5e-01	-1.059	-0.46	0.460
-21.8	4.5e-03	6.6e-01	3.4e-01	-1.073	-0.466	0.466
-21.7	4.1e-03	6.7e-01	3.4e-01	-1.087	-0.472	0.472
-21.6	4.9e-03	6.7e-01	3.3e-01	-1.099	-0.477	0.477
-21.5	4.0e-03	6.8e-01	3.3e-01	-1.114	-0.484	0.484
-21.4	4.9e-03	6.8e-01	3.2e-01	-1.126	-0.489	0.489
-21.3	4.0e-03	6.8e-01	3.2e-01	-1.141	-0.496	0.496
-21.2	4.4e-03	6.9e-01	3.2e-01	-1.154	-0.501	0.501
-21.1	4.8e-03	6.9e-01	3.1e-01	-1.168	-0.507	0.507
-21.0	3.9e-03	7.0e-01	3.1e-01	-1.183	-0.514	0.514
-20.9	4.7e-03	7.0e-01	3.0e-01	-1.196	-0.519	0.519
-20.8	4.2e-03	7.1e-01	3.0e-01	-1.211	-0.526	0.526
-20.7	3.7e-03	7.1e-01	2.9e-01	-1.225	-0.532	0.532
-20.6	4.5e-03	7.1e-01	2.9e-01	-1.238	-0.538	0.538
-20.5	3.6e-03	7.2e-01	2.9e-01	-1.254	-0.544	0.544
-20.4	4.3e-03	7.2e-01	2.8e-01	-1.266	-0.55	0.550
-20.3	3.4e-03	7.3e-01	2.8e-01	-1.282	-0.557	0.557
-20.2	3.8e-03	7.3e-01	2.7e-01	-1.294	-0.562	0.562
-20.1	4.0e-03	7.3e-01	2.7e-01	-1.308	-0.568	0.568
-20.0	3.2e-03	7.4e-01	2.7e-01	-1.323	-0.575	0.575
-19.9	3.8e-03	7.4e-01	2.6e-01	-1.335	-0.58	0.580
-19.8	3.4e-03	7.4e-01	2.6e-01	-1.350	-0.586	0.586
-19.7	3.0e-03	7.5e-01	2.6e-01	-1.363	-0.592	0.592
-19.6	3.6e-03	7.5e-01	2.5e-01	-1.375	-0.597	0.597
-19.5	2.9e-03	7.5e-01	2.5e-01	-1.389	-0.603	0.603
-19.4	3.4e-03	7.6e-01	2.5e-01	-1.401	-0.608	0.608
-19.3	2.7e-03	7.6e-01	2.4e-01	-1.415	-0.614	0.614
-19.2	3.0e-03	7.6e-01	2.4e-01	-1.426	-0.619	0.619
-19.1	3.2e-03	7.7e-01	2.4e-01	-1.439	-0.625	0.625
-19.0	2.6e-03	7.7e-01	2.3e-01	-1.453	-0.631	0.631
-18.9	3.2e-03	7.7e-01	2.3e-01	-1.464	-0.636	0.636
-18.8	2.8e-03	7.7e-01	2.3e-01	-1.477	-0.642	0.642
-18.7	2.5e-03	7.8e-01	2.3e-01	-1.490	-0.647	0.647
-18.6	3.1e-03	7.8e-01	2.2e-01	-1.501	-0.652	0.652
-18.5	2.5e-03	7.8e-01	2.2e-01	-1.515	-0.658	0.658
-18.4	3.1e-03	7.9e-01	2.2e-01	-1.527	-0.663	0.663
-18.3	2.5e-03	7.9e-01	2.1e-01	-1.541	-0.669	0.669
-18.2	2.8e-03	7.9e-01	2.1e-01	-1.553	-0.674	0.674
-18.1	3.1e-03	7.9e-01	2.1e-01	-1.566	-0.68	0.680
-18.0	2.5e-03	8.0e-01	2.1e-01	-1.581	-0.687	0.687
-17.9	3.1e-03	8.0e-01	2.0e-01	-1.593	-0.692	0.692
-17.8	2.8e-03	8.0e-01	2.0e-01	-1.609	-0.699	0.699
-17.7	2.6e-03	8.1e-01	2.0e-01	-1.623	-0.705	0.705
-17.6	3.2e-03	8.1e-01	1.9e-01	-1.636	-0.711	0.711
-17.5	2.6e-03	8.1e-01	1.9e-01	-1.653	-0.718	0.718
-17.4	3.2e-03	8.1e-01	1.9e-01	-1.666	-0.724	0.724
-17.3	2.6e-03	8.2e-01	1.9e-01	-1.683	-0.731	0.731
-17.2	2.9e-03	8.2e-01	1.8e-01	-1.698	-0.737	0.737
-17.1	3.2e-03	8.2e-01	1.8e-01	-1.714	-0.744	0.744
-17.0	2.6e-03	8.3e-01	1.8e-01	-1.732	-0.752	0.752
-16.9	3.2e-03	8.3e-01	1.7e-01	-1.747	-0.759	0.759
-16.8	2.9e-03	8.3e-01	1.7e-01	-1.765	-0.767	0.767
-16.7	2.6e-03	8.3e-01	1.7e-01	-1.783	-0.774	0.774
-16.6	3.2e-03	8.4e-01	1.7e-01	-1.798	-0.781	0.781
-16.5	2.6e-03	8.4e-01	1.6e-01	-1.818	-0.79	0.790
-16.4	3.2e-03	8.4e-01	1.6e-01	-1.834	-0.797	0.797
-16.3	2.6e-03	8.5e-01	1.6e-01	-1.854	-0.805	0.805
-16.2	2.8e-03	8.5e-01	1.5e-01	-1.871	-0.812	0.812
-16.1	3.1e-03	8.5e-01	1.5e-01	-1.889	-0.821	0.821
-16.0	2.5e-03	8.5e-01	1.5e-01	-1.910	-0.829	0.829
-15.9	2.8e-03	8.6e-01	1.5e-01	-1.927	-0.837	0.837
-15.8	3.0e-03	8.6e-01	1.4e-01	-1.946	-0.845	0.845
-15.7	2.7e-03	8.6e-01	1.4e-01	-1.967	-0.854	0.854
-15.6	2.7e-03	8.7e-01	1.4e-01	-1.987	-0.863	0.863
-15.5	2.4e-03	8.7e-01	1.3e-01	-2.006	-0.871	0.871
-15.4	2.6e-03	8.7e-01	1.3e-01	-2.024	-0.879	0.879
-15.3	2.6e-03	8.7e-01	1.3e-01	-2.044	-0.888	0.888
-15.2	2.8e-03	8.8e-01	1.3e-01	-2.064	-0.896	0.896
-15.1	2.5e-03	8.8e-01	1.2e-01	-2.087	-0.906	0.906
-15.0	2.2e-03	8.8e-01	1.2e-01	-2.107	-0.915	0.915
-14.9	2.5e-03	8.8e-01	1.2e-01	-2.126	-0.923	0.923
-14.8	2.7e-03	8.9e-01	1.2e-01	-2.147	-0.932	0.932
-14.7	2.4e-03	8.9e-01	1.1e-01	-2.170	-0.942	0.942
-14.6	2.4e-03	8.9e-01	1.1e-01	-2.191	-0.952	0.952
-14.5	2.1e-03	8.9e-01	1.1e-01	-2.213	-0.961	0.961
-14.4	2.3e-03	9.0e-01	1.1e-01	-2.232	-0.969	0.969
-14.3	2.3e-03	9.0e-01	1.0e-01	-2.254	-0.979	0.979
-14.2	2.5e-03	9.0e-01	1.0e-01	-2.276	-0.989	0.989
-14.1	2.2e-03	9.0e-01	1.0e-01	-2.301	-0.999	0.999
-14.0	2.0e-03	9.0e-01	9.8e-02	-2.323	-1.009	1.009
-13.9	2.2e-03	9.1e-01	9.6e-02	-2.343	-1.018	1.018
-13.8	2.3e-03	9.1e-01	9.4e-02	-2.366	-1.028	1.028
-13.7	2.1e-03	9.1e-01	9.2e-02	-2.391	-1.038	1.038
-13.6	2.0e-03	9.1e-01	8.9e-02	-2.414	-1.048	1.048
-13.5	1.8e-03	9.1e-01	8.7e-02	-2.437	-1.058	1.058
-13.4	1.9e-03	9.2e-01	8.6e-02	-2.457	-1.067	1.067
-13.3	1.9e-03	9.2e-01	8.4e-02	-2.480	-1.077	1.077
-13.2	2.0e-03	9.2e-01	8.2e-02	-2.503	-1.087	1.087
-13.1	1.7e-03	9.2e-01	8.0e-02	-2.527	-1.098	1.098
-13.0	1.5e-03	9.2e-01	7.8e-02	-2.549	-1.107	1.107
-12.9	1.6e-03	9.3e-01	7.7e-02	-2.569	-1.116	1.116
-12.8	1.7e-03	9.3e-01	7.5e-02	-2.590	-1.125	1.125
-12.7	1.5e-03	9.3e-01	7.3e-02	-2.614	-1.135	1.135
-12.6	1.4e-03	9.3e-01	7.2e-02	-2.634	-1.144	1.144
-12.5	1.3e-03	9.3e-01	7.0e-02	-2.655	-1.153	1.153
-12.4	1.3e-03	9.3e-01	6.9e-02	-2.673	-1.161	1.161
-12.3	1.3e-03	9.3e-01	6.8e-02	-2.692	-1.169	1.169
-12.2	1.4e-03	9.3e-01	6.6e-02	-2.712	-1.178	1.178
-12.1	1.2e-03	9.4e-01	6.5e-02	-2.732	-1.187	1.187
-12.0	1.0e-03	9.4e-01	6.4e-02	-2.751	-1.195	1.195
-11.9	1.1e-03	9.4e-01	6.3e-02	-2.767	-1.202	1.202
-11.8	1.2e-03	9.4e-01	6.2e-02	-2.784	-1.209	1.209
-11.7	1.0e-03	9.4e-01	6.1e-02	-2.804	-1.218	1.218
-11.6	1.0e-03	9.4e-01	6.0e-02	-2.821	-1.225	1.225
-11.5	8.8e-04	9.4e-01	5.9e-02	-2.838	-1.232	1.232
-11.4	9.6e-04	9.4e-01	5.8e-02	-2.853	-1.239	1.239
-11.3	9.4e-04	9.4e-01	5.7e-02	-2.870	-1.246	1.246
-11.2	1.0e-03	9.5e-01	5.6e-02	-2.886	-1.254	1.254
-11.1	9.2e-04	9.5e-01	5.5e-02	-2.905	-1.262	1.262
-11.0	8.2e-04	9.5e-01	5.4e-02	-2.922	-1.269	1.269
-10.9	9.1e-04	9.5e-01	5.3e-02	-2.937	-1.276	1.276
-10.8	1.0e-03	9.5e-01	5.2e-02	-2.954	-1.283	1.283
-10.7	9.1e-04	9.5e-01	5.1e-02	-2.974	-1.292	1.292
-10.6	9.1e-04	9.5e-01	5.0e-02	-2.992	-1.299	1.299
-10.5	8.2e-04	9.5e-01	4.9e-02	-3.010	-1.307	1.307
-10.4	9.2e-04	9.5e-01	4.8e-02	-3.027	-1.315	1.315
-10.3	9.2e-04	9.5e-01	4.8e-02	-3.046	-1.323	1.323
-10.2	1.0e-03	9.5e-01	4.7e-02	-3.066	-1.331	1.331
-10.1	9.3e-04	9.6e-01	4.6e-02	-3.088	-1.341	1.341
-10.0	8.3e-04	9.6e-01	4.5e-02	-3.108	-1.35	1.350
-9.9	9.3e-04	9.6e-01	4.4e-02	-3.127	-1.358	1.358
-9.8	1.0e-03	9.6e-01	4.3e-02	-3.148	-1.367	1.367
-9.7	9.3e-04	9.6e-01	4.2e-02	-3.172	-1.378	1.378
-9.6	9.3e-04	9.6e-01	4.1e-02	-3.195	-1.388	1.388
-9.5	8.3e-04	9.6e-01	4.0e-02	-3.218	-1.397	1.397
-9.4	9.2e-04	9.6e-01	3.9e-02	-3.239	-1.407	1.407
-9.3	9.1e-04	9.6e-01	3.8e-02	-3.263	-1.417	1.417
-9.2	1.0e-03	9.6e-01	3.7e-02	-3.287	-1.427	1.427
-9.1	9.0e-04	9.6e-01	3.6e-02	-3.314	-1.439	1.439
-9.0	8.0e-04	9.7e-01	3.5e-02	-3.339	-1.45	1.450
-8.9	8.8e-04	9.7e-01	3.5e-02	-3.362	-1.46	1.460
-8.8	9.6e-04	9.7e-01	3.4e-02	-3.387	-1.471	1.471
-8.7	8.6e-04	9.7e-01	3.3e-02	-3.416	-1.484	1.484
-8.6	8.4e-04	9.7e-01	3.2e-02	-3.442	-1.495	1.495
-8.5	7.5e-04	9.7e-01	3.1e-02	-3.469	-1.507	1.507
-8.4	8.2e-04	9.7e-01	3.0e-02	-3.494	-1.517	1.517
-8.3	8.1e-04	9.7e-01	3.0e-02	-3.521	-1.529	1.529
-8.2	8.7e-04	9.7e-01	2.9e-02	-3.549	-1.541	1.541
-8.1	7.8e-04	9.7e-01	2.8e-02	-3.579	-1.555	1.555
-8.0	7.7e-04	9.7e-01	2.7e-02	-3.608	-1.567	1.567
-7.9	6.8e-04	9.7e-01	2.6e-02	-3.637	-1.579	1.579
-7.8	8.2e-04	9.8e-01	2.6e-02	-3.663	-1.591	1.591
-7.7	7.3e-04	9.8e-01	2.5e-02	-3.695	-1.605	1.605
-7.6	6.5e-04	9.8e-01	2.4e-02	-3.725	-1.618	1.618
-7.5	7.8e-04	9.8e-01	2.3e-02	-3.752	-1.63	1.630
-7.4	6.3e-04	9.8e-01	2.3e-02	-3.786	-1.644	1.644
-7.3	6.9e-04	9.8e-01	2.2e-02	-3.814	-1.657	1.657
-7.2	7.4e-04	9.8e-01	2.1e-02	-3.846	-1.67	1.670
-7.1	6.0e-04	9.8e-01	2.1e-02	-3.881	-1.686	1.686
-7.0	7.1e-04	9.8e-01	2.0e-02	-3.910	-1.698	1.698
-6.9	5.7e-04	9.8e-01	1.9e-02	-3.947	-1.714	1.714
-6.8	6.9e-04	9.8e-01	1.9e-02	-3.977	-1.727	1.727
-6.7	6.1e-04	9.8e-01	1.8e-02	-4.014	-1.743	1.743
-6.6	5.4e-04	9.8e-01	1.7e-02	-4.048	-1.758	1.758
-6.5	6.4e-04	9.8e-01	1.7e-02	-4.080	-1.772	1.772
-6.4	5.1e-04	9.8e-01	1.6e-02	-4.118	-1.788	1.788
-6.3	5.5e-04	9.8e-01	1.6e-02	-4.150	-1.802	1.802
-6.2	5.8e-04	9.9e-01	1.5e-02	-4.185	-1.818	1.818
-6.1	4.6e-04	9.9e-01	1.5e-02	-4.224	-1.835	1.835
-6.0	5.4e-04	9.9e-01	1.4e-02	-4.256	-1.848	1.848
-5.9	4.2e-04	9.9e-01	1.4e-02	-4.295	-1.865	1.865
-5.8	5.0e-04	9.9e-01	1.3e-02	-4.327	-1.879	1.879
-5.7	4.3e-04	9.9e-01	1.3e-02	-4.365	-1.896	1.896
-5.6	3.7e-04	9.9e-01	1.2e-02	-4.400	-1.911	1.911
-5.5	4.3e-04	9.9e-01	1.2e-02	-4.430	-1.924	1.924
-5.4	3.3e-04	9.9e-01	1.1e-02	-4.467	-1.94	1.940
-5.3	3.5e-04	9.9e-01	1.1e-02	-4.496	-1.953	1.953
-5.2	3.6e-04	9.9e-01	1.1e-02	-4.528	-1.966	1.966
-5.1	2.8e-04	9.9e-01	1.0e-02	-4.562	-1.981	1.981
-5.0	3.2e-04	9.9e-01	1.0e-02	-4.589	-1.993	1.993
-4.9	2.4e-04	9.9e-01	9.8e-03	-4.621	-2.007	2.007
-4.8	2.8e-04	9.9e-01	9.6e-03	-4.646	-2.018	2.018
-4.7	2.4e-04	9.9e-01	9.3e-03	-4.675	-2.031	2.031
-4.6	2.0e-04	9.9e-01	9.1e-03	-4.702	-2.042	2.042
-4.5	2.3e-04	9.9e-01	8.9e-03	-4.724	-2.052	2.052
-4.4	1.8e-04	9.9e-01	8.6e-03	-4.751	-2.063	2.063
-4.3	1.9e-04	9.9e-01	8.5e-03	-4.772	-2.072	2.072
-4.2	2.0e-04	9.9e-01	8.3e-03	-4.795	-2.082	2.082
-4.1	1.6e-04	9.9e-01	8.1e-03	-4.819	-2.093	2.093
-4.0	1.8e-04	9.9e-01	7.9e-03	-4.839	-2.101	2.101
-3.9	1.6e-04	9.9e-01	7.7e-03	-4.862	-2.112	2.112
-3.8	1.6e-04	9.9e-01	7.6e-03	-4.883	-2.121	2.121
-3.7	1.4e-04	9.9e-01	7.4e-03	-4.904	-2.13	2.130
-3.6	1.5e-04	9.9e-01	7.3e-03	-4.922	-2.138	2.138
-3.5	1.6e-04	9.9e-01	7.1e-03	-4.943	-2.147	2.147
-3.4	1.5e-04	9.9e-01	7.0e-03	-4.966	-2.157	2.157
-3.3	1.3e-04	9.9e-01	6.8e-03	-4.987	-2.166	2.166
-3.2	1.5e-04	9.9e-01	6.7e-03	-5.007	-2.174	2.174
-3.1	1.4e-04	9.9e-01	6.5e-03	-5.029	-2.184	2.184
-3.0	1.6e-04	9.9e-01	6.4e-03	-5.051	-2.194	2.194
-2.9	1.4e-04	9.9e-01	6.2e-03	-5.076	-2.205	2.205
-2.8	1.5e-04	9.9e-01	6.1e-03	-5.100	-2.215	2.215
-2.7	1.3e-04	9.9e-01	6.0e-03	-5.124	-2.225	2.225
-2.6	1.5e-04	9.9e-01	5.8e-03	-5.146	-2.235	2.235
-2.5	1.6e-04	9.9e-01	5.7e-03	-5.171	-2.246	2.246
-2.4	1.5e-04	9.9e-01	5.5e-03	-5.200	-2.258	2.258
-2.3	1.3e-04	9.9e-01	5.4e-03	-5.227	-2.27	2.270
-2.2	1.5e-04	9.9e-01	5.2e-03	-5.251	-2.281	2.281
-2.1	1.4e-04	1.0e+00	5.1e-03	-5.279	-2.293	2.293
-2.0	1.4e-04	1.0e+00	5.0e-03	-5.308	-2.305	2.305
-1.9	1.6e-04	1.0e+00	4.8e-03	-5.337	-2.318	2.318
-1.8	1.4e-04	1.0e+00	4.7e-03	-5.371	-2.332	2.332
-1.7	1.3e-04	1.0e+00	4.5e-03	-5.401	-2.346	2.346
-1.6	1.5e-04	1.0e+00	4.4e-03	-5.430	-2.358	2.358
-1.5	1.2e-04	1.0e+00	4.2e-03	-5.465	-2.374	2.374
-1.4	1.5e-04	1.0e+00	4.1e-03	-5.495	-2.386	2.386
-1.3	1.2e-04	1.0e+00	4.0e-03	-5.532	-2.402	2.402
-1.2	1.3e-04	1.0e+00	3.8e-03	-5.562	-2.416	2.416
-1.1	1.4e-04	1.0e+00	3.7e-03	-5.596	-2.43	2.430
-1.0	1.1e-04	1.0e+00	3.6e-03	-5.635	-2.447	2.447
-0.9	1.2e-04	1.0e+00	3.5e-03	-5.667	-2.461	2.461
-0.8	1.3e-04	1.0e+00	3.3e-03	-5.703	-2.477	2.477
-0.7	1.2e-04	1.0e+00	3.2e-03	-5.744	-2.494	2.494
-0.6	1.2e-04	1.0e+00	3.1e-03	-5.781	-2.511	2.511
-0.5	1.1e-04	1.0e+00	3.0e-03	-5.819	-2.527	2.527
-0.4	1.0e-04	1.0e+00	2.9e-03	-5.858	-2.544	2.544
-0.3	1.1e-04	1.0e+00	2.8e-03	-5.894	-2.56	2.560
-0.2	1.1e-04	1.0e+00	2.6e-03	-5.934	-2.577	2.577
-0.1	1.2e-04	1.0e+00	2.5e-03	-5.975	-2.595	2.595
0.0	9.2e-05	1.0e+00	2.4e-03	-6.021	-2.615	2.615
0.1	1.1e-04	1.0e+00	2.3e-03	-6.060	-2.632	2.632
0.2	9.8e-05	1.0e+00	2.2e-03	-6.108	-2.653	2.653
0.3	9.5e-05	1.0e+00	2.1e-03	-6.154	-2.672	2.672
0.4	8.4e-05	1.0e+00	2.0e-03	-6.199	-2.692	2.692
0.5	9.1e-05	1.0e+00	1.9e-03	-6.242	-2.711	2.711
0.6	8.9e-05	1.0e+00	1.9e-03	-6.290	-2.732	2.732
0.7	8.7e-05	1.0e+00	1.8e-03	-6.339	-2.753	2.753
0.8	9.3e-05	1.0e+00	1.7e-03	-6.389	-2.775	2.775
0.9	8.1e-05	1.0e+00	1.6e-03	-6.446	-2.8	2.800
1.0	7.1e-05	1.0e+00	1.5e-03	-6.499	-2.822	2.822
1.1	8.4e-05	1.0e+00	1.4e-03	-6.547	-2.843	2.843
1.2	7.3e-05	1.0e+00	1.3e-03	-6.608	-2.87	2.870
1.3	6.3e-05	1.0e+00	1.3e-03	-6.664	-2.894	2.894
1.4	7.4e-05	1.0e+00	1.2e-03	-6.715	-2.916	2.916
1.5	5.7e-05	1.0e+00	1.1e-03	-6.778	-2.944	2.944
1.6	6.7e-05	1.0e+00	1.1e-03	-6.829	-2.966	2.966
1.7	5.1e-05	1.0e+00	1.0e-03	-6.892	-2.993	2.993
1.8	5.3e-05	1.0e+00	9.6e-04	-6.944	-3.016	3.016
1.9	5.5e-05	1.0e+00	9.1e-04	-7.001	-3.04	3.040
2.0	4.6e-05	1.0e+00	8.6e-04	-7.063	-3.067	3.067
2.1	4.3e-05	1.0e+00	8.1e-04	-7.119	-3.092	3.092
2.2	4.0e-05	1.0e+00	7.7e-04	-7.173	-3.115	3.115
2.3	3.3e-05	1.0e+00	7.3e-04	-7.226	-3.138	3.138
2.4	3.4e-05	1.0e+00	6.9e-04	-7.272	-3.158	3.158
2.5	3.4e-05	1.0e+00	6.6e-04	-7.322	-3.18	3.180
2.6	2.8e-05	1.0e+00	6.3e-04	-7.374	-3.203	3.203
2.7	2.3e-05	1.0e+00	6.0e-04	-7.420	-3.223	3.223
2.8	2.4e-05	1.0e+00	5.8e-04	-7.460	-3.24	3.240
2.9	2.1e-05	1.0e+00	5.5e-04	-7.501	-3.258	3.258
3.0	2.1e-05	1.0e+00	5.3e-04	-7.541	-3.275	3.275
3.1	1.8e-05	1.0e+00	5.1e-04	-7.581	-3.293	3.293
3.2	1.6e-05	1.0e+00	4.9e-04	-7.617	-3.308	3.308
3.3	1.3e-05	1.0e+00	4.8e-04	-7.650	-3.322	3.322
3.4	1.3e-05	1.0e+00	4.6e-04	-7.678	-3.334	3.334
3.5	1.4e-05	1.0e+00	4.5e-04	-7.707	-3.347	3.347
3.6	1.2e-05	1.0e+00	4.4e-04	-7.739	-3.361	3.361
3.7	1.0e-05	1.0e+00	4.2e-04	-7.766	-3.373	3.373
3.8	1.0e-05	1.0e+00	4.1e-04	-7.790	-3.383	3.383
3.9	1.0e-05	1.0e+00	4.0e-04	-7.815	-3.394	3.394
4.0	1.1e-05	1.0e+00	3.9e-04	-7.841	-3.405	3.405
4.1	8.7e-06	1.0e+00	3.8e-04	-7.868	-3.417	3.417
4.2	1.0e-05	1.0e+00	3.7e-04	-7.891	-3.427	3.427
4.3	9.3e-06	1.0e+00	3.6e-04	-7.920	-3.439	3.439
4.4	8.1e-06	1.0e+00	3.5e-04	-7.946	-3.451	3.451
4.5	1.0e-05	1.0e+00	3.5e-04	-7.969	-3.461	3.461
4.6	8.3e-06	1.0e+00	3.4e-04	-7.998	-3.474	3.474
4.7	9.2e-06	1.0e+00	3.3e-04	-8.023	-3.485	3.485
4.8	9.8e-06	1.0e+00	3.2e-04	-8.052	-3.497	3.497
4.9	8.2e-06	1.0e+00	3.1e-04	-8.083	-3.51	3.510
