; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_8nt_m1	13	4	1	-29.500	12.800	42.300	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_8nt_m1	1.9	55	214321	909	4.223409e-03	3.213151e-03	691.56	1.558136e-15	2.368366e-13	12.63	70
positions_8nt_m1	2.0	41	214362	868	4.032914e-03	3.026536e-03	651.40	3.415194e-16	5.191095e-14	13.28	71
positions_8nt_m1	2.1	34	214396	834	3.874943e-03	2.866490e-03	616.95	5.638994e-17	8.571271e-15	14.07	72
positions_8nt_m1	2.2	30	214426	804	3.735556e-03	2.710123e-03	583.30	2.848326e-18	4.329456e-16	15.36	73
positions_8nt_m1	2.3	38	214464	766	3.559000e-03	2.562217e-03	551.46	3.267210e-18	4.966160e-16	15.30	74
positions_8nt_m1	2.4	26	214490	740	3.438198e-03	2.437143e-03	524.54	4.251689e-19	6.462567e-17	16.19	75
positions_8nt_m1	2.5	30	214520	710	3.298812e-03	2.303881e-03	495.86	9.043069e-20	1.374546e-17	16.86	76
positions_8nt_m1	2.6	36	214556	674	3.131548e-03	2.164541e-03	465.87	8.551231e-20	1.299787e-17	16.89	77
positions_8nt_m1	2.7	27	214583	647	3.006100e-03	2.044201e-03	439.97	1.564192e-20	2.377571e-18	17.62	78
positions_8nt_m1	2.8	25	214608	622	2.889945e-03	1.940892e-03	417.74	6.532481e-21	9.929371e-19	18.00	79
positions_8nt_m1	2.9	39	214647	583	2.708743e-03	1.828079e-03	393.46	2.644786e-19	4.020075e-17	16.40	80
positions_8nt_m1	3.0	26	214673	557	2.587941e-03	1.722640e-03	370.76	1.232599e-19	1.873551e-17	16.73	81
positions_8nt_m1	3.1	28	214701	529	2.457847e-03	1.613393e-03	347.25	7.755750e-20	1.178874e-17	16.93	82
positions_8nt_m1	3.2	20	214721	509	2.364923e-03	1.518319e-03	326.79	6.778522e-21	1.030335e-18	17.99	83
positions_8nt_m1	3.3	31	214752	478	2.220890e-03	1.428989e-03	307.56	1.445781e-19	2.197587e-17	16.66	84
positions_8nt_m1	3.4	26	214778	452	2.100089e-03	1.352336e-03	291.06	1.527816e-18	2.322280e-16	15.63	85
positions_8nt_m1	3.5	27	214805	425	1.974641e-03	1.270045e-03	273.35	1.279489e-17	1.944824e-15	14.71	86
positions_8nt_m1	3.6	20	214825	405	1.881717e-03	1.183854e-03	254.80	2.646492e-18	4.022668e-16	15.40	87
positions_8nt_m1	3.7	24	214849	381	1.770208e-03	1.112885e-03	239.53	2.276997e-17	3.461036e-15	14.46	88
positions_8nt_m1	3.8	19	214868	362	1.681929e-03	1.051601e-03	226.33	6.457020e-17	9.814671e-15	14.01	89
positions_8nt_m1	3.9	28	214896	334	1.551835e-03	9.871407e-04	212.46	8.330984e-15	1.266310e-12	11.90	90
positions_8nt_m1	4.0	18	214914	316	1.468204e-03	9.273990e-04	199.60	1.849689e-14	2.811527e-12	11.55	91
positions_8nt_m1	4.1	18	214932	298	1.384572e-03	8.637934e-04	185.91	2.433133e-14	3.698363e-12	11.43	92
positions_8nt_m1	4.2	9	214941	289	1.342756e-03	8.147143e-04	175.35	2.533986e-15	3.851659e-13	12.41	93
positions_8nt_m1	4.3	17	214958	272	1.263770e-03	7.570644e-04	162.94	3.946682e-15	5.998957e-13	12.22	94
positions_8nt_m1	4.4	10	214968	262	1.217308e-03	7.079220e-04	152.37	4.869434e-16	7.401539e-14	13.13	95
positions_8nt_m1	4.5	13	214981	249	1.156907e-03	6.657896e-04	143.30	8.199988e-16	1.246398e-13	12.90	96
positions_8nt_m1	4.6	11	214992	238	1.105799e-03	6.178261e-04	132.97	1.566616e-16	2.381257e-14	13.62	97
positions_8nt_m1	4.7	9	215001	229	1.063983e-03	5.804915e-04	124.94	4.809508e-17	7.310452e-15	14.14	98
positions_8nt_m1	4.8	12	215013	217	1.008228e-03	5.421833e-04	116.69	7.121519e-17	1.082471e-14	13.97	99
positions_8nt_m1	4.9	7	215020	210	9.757049e-04	5.034458e-04	108.36	3.439437e-18	5.227944e-16	15.28	100
positions_8nt_m1	5.0	6	215026	204	9.478277e-04	4.733173e-04	101.87	3.663180e-19	5.568034e-17	16.25	101
