; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do463plusdo466_mmus_foxa1_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do463plusdo466_mmus_foxa1_liver_meme_top_m1_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do463plusdo466_mmus_foxa1_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do463plusdo466_mmus_foxa1_liver_meme_top_m1_theor_score_distrib.tab
; Input files
;	bgfile	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do463plusdo466_mmus_foxa1_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do463plusdo466_mmus_foxa1_liver_meme_top_m1_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26457
;		c	0.23303
;		g	0.23983
;		t	0.26257
;
; Matrix: matrix-quality_2014-09-05
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-31.5	3.1e-03	2.1e-01	8.0e-01	-0.226	-0.098	0.098
-31.4	3.8e-03	2.1e-01	7.9e-01	-0.230	-0.1	0.100
-31.3	3.1e-03	2.1e-01	7.9e-01	-0.235	-0.102	0.102
-31.2	3.6e-03	2.2e-01	7.9e-01	-0.239	-0.104	0.104
-31.1	4.0e-03	2.2e-01	7.8e-01	-0.243	-0.106	0.106
-31.0	3.3e-03	2.2e-01	7.8e-01	-0.248	-0.108	0.108
-30.9	4.1e-03	2.3e-01	7.8e-01	-0.253	-0.11	0.110
-30.8	3.8e-03	2.3e-01	7.7e-01	-0.258	-0.112	0.112
-30.7	3.5e-03	2.3e-01	7.7e-01	-0.263	-0.114	0.114
-30.6	4.3e-03	2.4e-01	7.7e-01	-0.267	-0.116	0.116
-30.5	3.6e-03	2.4e-01	7.6e-01	-0.273	-0.119	0.119
-30.4	4.4e-03	2.5e-01	7.6e-01	-0.278	-0.121	0.121
-30.3	3.6e-03	2.5e-01	7.5e-01	-0.284	-0.123	0.123
-30.2	4.0e-03	2.5e-01	7.5e-01	-0.288	-0.125	0.125
-30.1	4.5e-03	2.6e-01	7.5e-01	-0.294	-0.128	0.128
-30.0	3.7e-03	2.6e-01	7.4e-01	-0.300	-0.13	0.130
-29.9	4.5e-03	2.7e-01	7.4e-01	-0.305	-0.132	0.132
-29.8	4.1e-03	2.7e-01	7.3e-01	-0.311	-0.135	0.135
-29.7	3.7e-03	2.7e-01	7.3e-01	-0.316	-0.137	0.137
-29.6	4.5e-03	2.8e-01	7.3e-01	-0.321	-0.14	0.140
-29.5	3.7e-03	2.8e-01	7.2e-01	-0.328	-0.142	0.142
-29.4	4.5e-03	2.9e-01	7.2e-01	-0.333	-0.145	0.145
-29.3	3.7e-03	2.9e-01	7.1e-01	-0.339	-0.147	0.147
-29.2	4.0e-03	3.0e-01	7.1e-01	-0.344	-0.15	0.150
-29.1	4.4e-03	3.0e-01	7.0e-01	-0.350	-0.152	0.152
-29.0	3.6e-03	3.0e-01	7.0e-01	-0.356	-0.155	0.155
-28.9	4.4e-03	3.1e-01	7.0e-01	-0.361	-0.157	0.157
-28.8	4.0e-03	3.1e-01	6.9e-01	-0.368	-0.16	0.160
-28.7	3.6e-03	3.2e-01	6.9e-01	-0.374	-0.162	0.162
-28.6	4.3e-03	3.2e-01	6.8e-01	-0.379	-0.165	0.165
-28.5	3.6e-03	3.2e-01	6.8e-01	-0.385	-0.167	0.167
-28.4	4.4e-03	3.3e-01	6.8e-01	-0.391	-0.17	0.170
-28.3	3.6e-03	3.3e-01	6.7e-01	-0.397	-0.172	0.172
-28.2	4.0e-03	3.4e-01	6.7e-01	-0.402	-0.175	0.175
-28.1	4.5e-03	3.4e-01	6.6e-01	-0.408	-0.177	0.177
-28.0	3.7e-03	3.4e-01	6.6e-01	-0.415	-0.18	0.180
-27.9	4.5e-03	3.5e-01	6.6e-01	-0.421	-0.183	0.183
-27.8	4.1e-03	3.5e-01	6.5e-01	-0.428	-0.186	0.186
-27.7	3.7e-03	3.6e-01	6.5e-01	-0.434	-0.188	0.188
-27.6	4.4e-03	3.6e-01	6.4e-01	-0.440	-0.191	0.191
-27.5	3.6e-03	3.6e-01	6.4e-01	-0.446	-0.194	0.194
-27.4	4.5e-03	3.7e-01	6.4e-01	-0.452	-0.196	0.196
-27.3	3.7e-03	3.7e-01	6.3e-01	-0.459	-0.199	0.199
-27.2	4.1e-03	3.8e-01	6.3e-01	-0.465	-0.202	0.202
-27.1	4.5e-03	3.8e-01	6.2e-01	-0.472	-0.205	0.205
-27.0	3.7e-03	3.8e-01	6.2e-01	-0.479	-0.208	0.208
-26.9	4.5e-03	3.9e-01	6.2e-01	-0.485	-0.211	0.211
-26.8	4.2e-03	3.9e-01	6.1e-01	-0.493	-0.214	0.214
-26.7	3.7e-03	4.0e-01	6.1e-01	-0.499	-0.217	0.217
-26.6	4.5e-03	4.0e-01	6.0e-01	-0.505	-0.219	0.219
-26.5	3.6e-03	4.0e-01	6.0e-01	-0.513	-0.223	0.223
-26.4	4.4e-03	4.1e-01	6.0e-01	-0.519	-0.225	0.225
-26.3	3.7e-03	4.1e-01	5.9e-01	-0.526	-0.229	0.229
-26.2	4.0e-03	4.2e-01	5.9e-01	-0.533	-0.231	0.231
-26.1	4.5e-03	4.2e-01	5.8e-01	-0.540	-0.234	0.234
-26.0	3.7e-03	4.3e-01	5.8e-01	-0.547	-0.238	0.238
-25.9	4.5e-03	4.3e-01	5.7e-01	-0.554	-0.24	0.240
-25.8	4.1e-03	4.3e-01	5.7e-01	-0.562	-0.244	0.244
-25.7	3.7e-03	4.4e-01	5.7e-01	-0.569	-0.247	0.247
-25.6	4.5e-03	4.4e-01	5.6e-01	-0.575	-0.25	0.250
-25.5	3.7e-03	4.5e-01	5.6e-01	-0.583	-0.253	0.253
-25.4	4.5e-03	4.5e-01	5.5e-01	-0.590	-0.256	0.256
-25.3	3.7e-03	4.5e-01	5.5e-01	-0.598	-0.26	0.260
-25.2	4.1e-03	4.6e-01	5.5e-01	-0.605	-0.263	0.263
-25.1	4.6e-03	4.6e-01	5.4e-01	-0.612	-0.266	0.266
-25.0	3.8e-03	4.7e-01	5.4e-01	-0.621	-0.27	0.270
-24.9	4.7e-03	4.7e-01	5.3e-01	-0.628	-0.273	0.273
-24.8	4.3e-03	4.8e-01	5.3e-01	-0.637	-0.277	0.277
-24.7	3.9e-03	4.8e-01	5.2e-01	-0.645	-0.28	0.280
-24.6	4.8e-03	4.8e-01	5.2e-01	-0.652	-0.283	0.283
-24.5	4.0e-03	4.9e-01	5.2e-01	-0.662	-0.287	0.287
-24.4	4.9e-03	4.9e-01	5.1e-01	-0.669	-0.291	0.291
-24.3	4.0e-03	5.0e-01	5.1e-01	-0.679	-0.295	0.295
-24.2	4.5e-03	5.0e-01	5.0e-01	-0.687	-0.298	0.298
-24.1	5.1e-03	5.1e-01	5.0e-01	-0.696	-0.302	0.302
-24.0	4.2e-03	5.1e-01	4.9e-01	-0.706	-0.307	0.307
-23.9	5.2e-03	5.2e-01	4.9e-01	-0.715	-0.31	0.310
-23.8	4.6e-03	5.2e-01	4.8e-01	-0.725	-0.315	0.315
-23.7	4.2e-03	5.2e-01	4.8e-01	-0.735	-0.319	0.319
-23.6	5.2e-03	5.3e-01	4.8e-01	-0.744	-0.323	0.323
-23.5	4.3e-03	5.3e-01	4.7e-01	-0.755	-0.328	0.328
-23.4	5.3e-03	5.4e-01	4.7e-01	-0.764	-0.332	0.332
-23.3	4.4e-03	5.4e-01	4.6e-01	-0.775	-0.337	0.337
-23.2	4.9e-03	5.5e-01	4.6e-01	-0.785	-0.341	0.341
-23.1	5.4e-03	5.5e-01	4.5e-01	-0.796	-0.345	0.345
-23.0	4.3e-03	5.6e-01	4.5e-01	-0.807	-0.351	0.351
-22.9	5.3e-03	5.6e-01	4.4e-01	-0.817	-0.355	0.355
-22.8	4.8e-03	5.7e-01	4.4e-01	-0.829	-0.36	0.360
-22.7	4.3e-03	5.7e-01	4.3e-01	-0.840	-0.365	0.365
-22.6	5.2e-03	5.8e-01	4.3e-01	-0.850	-0.369	0.369
-22.5	4.2e-03	5.8e-01	4.2e-01	-0.863	-0.375	0.375
-22.4	5.1e-03	5.9e-01	4.2e-01	-0.873	-0.379	0.379
-22.3	4.2e-03	5.9e-01	4.1e-01	-0.885	-0.384	0.384
-22.2	4.6e-03	6.0e-01	4.1e-01	-0.895	-0.389	0.389
-22.1	5.0e-03	6.0e-01	4.0e-01	-0.906	-0.394	0.394
-22.0	4.0e-03	6.1e-01	4.0e-01	-0.919	-0.399	0.399
-21.9	4.9e-03	6.1e-01	3.9e-01	-0.929	-0.403	0.403
-21.8	4.4e-03	6.1e-01	3.9e-01	-0.941	-0.409	0.409
-21.7	3.9e-03	6.2e-01	3.9e-01	-0.953	-0.414	0.414
-21.6	4.7e-03	6.2e-01	3.8e-01	-0.963	-0.418	0.418
-21.5	3.8e-03	6.3e-01	3.8e-01	-0.975	-0.424	0.424
-21.4	4.6e-03	6.3e-01	3.7e-01	-0.985	-0.428	0.428
-21.3	3.7e-03	6.3e-01	3.7e-01	-0.998	-0.433	0.433
-21.2	4.1e-03	6.4e-01	3.7e-01	-1.008	-0.438	0.438
-21.1	4.5e-03	6.4e-01	3.6e-01	-1.019	-0.443	0.443
-21.0	3.6e-03	6.5e-01	3.6e-01	-1.032	-0.448	0.448
-20.9	4.4e-03	6.5e-01	3.5e-01	-1.042	-0.452	0.452
-20.8	4.0e-03	6.6e-01	3.5e-01	-1.054	-0.458	0.458
-20.7	3.6e-03	6.6e-01	3.4e-01	-1.066	-0.463	0.463
-20.6	4.3e-03	6.6e-01	3.4e-01	-1.076	-0.467	0.467
-20.5	3.6e-03	6.7e-01	3.4e-01	-1.089	-0.473	0.473
-20.4	4.2e-03	6.7e-01	3.3e-01	-1.100	-0.478	0.478
-20.3	3.5e-03	6.7e-01	3.3e-01	-1.112	-0.483	0.483
-20.2	3.7e-03	6.8e-01	3.3e-01	-1.123	-0.488	0.488
-20.1	4.1e-03	6.8e-01	3.2e-01	-1.135	-0.493	0.493
-20.0	3.3e-03	6.9e-01	3.2e-01	-1.147	-0.498	0.498
-19.9	4.1e-03	6.9e-01	3.1e-01	-1.158	-0.503	0.503
-19.8	3.7e-03	6.9e-01	3.1e-01	-1.171	-0.509	0.509
-19.7	3.3e-03	7.0e-01	3.1e-01	-1.183	-0.514	0.514
-19.6	4.0e-03	7.0e-01	3.0e-01	-1.194	-0.518	0.518
-19.5	3.2e-03	7.0e-01	3.0e-01	-1.207	-0.524	0.524
-19.4	3.9e-03	7.1e-01	3.0e-01	-1.218	-0.529	0.529
-19.3	3.2e-03	7.1e-01	2.9e-01	-1.231	-0.535	0.535
-19.2	3.5e-03	7.1e-01	2.9e-01	-1.242	-0.54	0.540
-19.1	3.8e-03	7.2e-01	2.9e-01	-1.255	-0.545	0.545
-19.0	3.0e-03	7.2e-01	2.8e-01	-1.268	-0.551	0.551
-18.9	3.6e-03	7.3e-01	2.8e-01	-1.279	-0.555	0.555
-18.8	3.3e-03	7.3e-01	2.7e-01	-1.292	-0.561	0.561
-18.7	3.0e-03	7.3e-01	2.7e-01	-1.304	-0.566	0.566
-18.6	3.7e-03	7.4e-01	2.7e-01	-1.315	-0.571	0.571
-18.5	2.9e-03	7.4e-01	2.6e-01	-1.329	-0.577	0.577
-18.4	3.6e-03	7.4e-01	2.6e-01	-1.340	-0.582	0.582
-18.3	2.9e-03	7.4e-01	2.6e-01	-1.354	-0.588	0.588
-18.2	3.2e-03	7.5e-01	2.6e-01	-1.365	-0.593	0.593
-18.1	3.6e-03	7.5e-01	2.5e-01	-1.378	-0.598	0.598
-18.0	2.9e-03	7.5e-01	2.5e-01	-1.392	-0.605	0.605
-17.9	3.5e-03	7.6e-01	2.5e-01	-1.404	-0.61	0.610
-17.8	3.2e-03	7.6e-01	2.4e-01	-1.418	-0.616	0.616
-17.7	2.9e-03	7.6e-01	2.4e-01	-1.432	-0.622	0.622
-17.6	3.5e-03	7.7e-01	2.4e-01	-1.444	-0.627	0.627
-17.5	2.9e-03	7.7e-01	2.3e-01	-1.459	-0.634	0.634
-17.4	3.4e-03	7.7e-01	2.3e-01	-1.471	-0.639	0.639
-17.3	2.9e-03	7.8e-01	2.3e-01	-1.486	-0.645	0.645
-17.2	3.2e-03	7.8e-01	2.2e-01	-1.499	-0.651	0.651
-17.1	3.6e-03	7.8e-01	2.2e-01	-1.513	-0.657	0.657
-17.0	3.0e-03	7.9e-01	2.2e-01	-1.530	-0.664	0.664
-16.9	3.5e-03	7.9e-01	2.1e-01	-1.544	-0.67	0.670
-16.8	3.3e-03	7.9e-01	2.1e-01	-1.560	-0.678	0.678
-16.7	3.0e-03	8.0e-01	2.1e-01	-1.576	-0.684	0.684
-16.6	3.6e-03	8.0e-01	2.0e-01	-1.590	-0.691	0.691
-16.5	3.0e-03	8.0e-01	2.0e-01	-1.608	-0.698	0.698
-16.4	3.5e-03	8.1e-01	2.0e-01	-1.623	-0.705	0.705
-16.3	2.9e-03	8.1e-01	1.9e-01	-1.641	-0.713	0.713
-16.2	3.2e-03	8.1e-01	1.9e-01	-1.656	-0.719	0.719
-16.1	3.5e-03	8.2e-01	1.9e-01	-1.673	-0.727	0.727
-16.0	2.8e-03	8.2e-01	1.8e-01	-1.692	-0.735	0.735
-15.9	3.2e-03	8.2e-01	1.8e-01	-1.707	-0.741	0.741
-15.8	3.6e-03	8.3e-01	1.8e-01	-1.725	-0.749	0.749
-15.7	3.2e-03	8.3e-01	1.7e-01	-1.745	-0.758	0.758
-15.6	3.1e-03	8.3e-01	1.7e-01	-1.763	-0.766	0.766
-15.5	2.7e-03	8.3e-01	1.7e-01	-1.781	-0.774	0.774
-15.4	3.0e-03	8.4e-01	1.7e-01	-1.798	-0.781	0.781
-15.3	3.1e-03	8.4e-01	1.6e-01	-1.816	-0.789	0.789
-15.2	3.3e-03	8.4e-01	1.6e-01	-1.835	-0.797	0.797
-15.1	2.8e-03	8.5e-01	1.6e-01	-1.856	-0.806	0.806
-15.0	2.5e-03	8.5e-01	1.5e-01	-1.874	-0.814	0.814
-14.9	2.7e-03	8.5e-01	1.5e-01	-1.891	-0.821	0.821
-14.8	3.0e-03	8.5e-01	1.5e-01	-1.909	-0.829	0.829
-14.7	2.6e-03	8.6e-01	1.5e-01	-1.929	-0.838	0.838
-14.6	2.6e-03	8.6e-01	1.4e-01	-1.947	-0.846	0.846
-14.5	2.3e-03	8.6e-01	1.4e-01	-1.966	-0.854	0.854
-14.4	2.5e-03	8.6e-01	1.4e-01	-1.982	-0.861	0.861
-14.3	2.5e-03	8.7e-01	1.4e-01	-2.001	-0.869	0.869
-14.2	2.6e-03	8.7e-01	1.3e-01	-2.020	-0.877	0.877
-14.1	2.4e-03	8.7e-01	1.3e-01	-2.040	-0.886	0.886
-14.0	2.1e-03	8.7e-01	1.3e-01	-2.058	-0.894	0.894
-13.9	2.3e-03	8.8e-01	1.3e-01	-2.075	-0.901	0.901
-13.8	2.4e-03	8.8e-01	1.2e-01	-2.093	-0.909	0.909
-13.7	2.2e-03	8.8e-01	1.2e-01	-2.113	-0.918	0.918
-13.6	2.1e-03	8.8e-01	1.2e-01	-2.131	-0.925	0.925
-13.5	1.9e-03	8.9e-01	1.2e-01	-2.149	-0.933	0.933
-13.4	2.1e-03	8.9e-01	1.1e-01	-2.165	-0.94	0.940
-13.3	2.0e-03	8.9e-01	1.1e-01	-2.183	-0.948	0.948
-13.2	2.2e-03	8.9e-01	1.1e-01	-2.201	-0.956	0.956
-13.1	2.0e-03	8.9e-01	1.1e-01	-2.221	-0.965	0.965
-13.0	1.8e-03	9.0e-01	1.1e-01	-2.240	-0.973	0.973
-12.9	1.9e-03	9.0e-01	1.0e-01	-2.257	-0.98	0.980
-12.8	2.0e-03	9.0e-01	1.0e-01	-2.275	-0.988	0.988
-12.7	1.8e-03	9.0e-01	1.0e-01	-2.295	-0.997	0.997
-12.6	1.8e-03	9.0e-01	9.9e-02	-2.314	-1.005	1.005
-12.5	1.6e-03	9.0e-01	9.7e-02	-2.332	-1.013	1.013
-12.4	1.7e-03	9.1e-01	9.6e-02	-2.348	-1.02	1.020
-12.3	1.7e-03	9.1e-01	9.4e-02	-2.366	-1.028	1.028
-12.2	1.8e-03	9.1e-01	9.2e-02	-2.384	-1.035	1.035
-12.1	1.7e-03	9.1e-01	9.0e-02	-2.405	-1.044	1.044
-12.0	1.5e-03	9.1e-01	8.9e-02	-2.423	-1.052	1.052
-11.9	1.6e-03	9.1e-01	8.7e-02	-2.440	-1.06	1.060
-11.8	1.7e-03	9.2e-01	8.6e-02	-2.459	-1.068	1.068
-11.7	1.5e-03	9.2e-01	8.4e-02	-2.479	-1.077	1.077
-11.6	1.5e-03	9.2e-01	8.2e-02	-2.497	-1.085	1.085
-11.5	1.3e-03	9.2e-01	8.1e-02	-2.516	-1.093	1.093
-11.4	1.4e-03	9.2e-01	7.9e-02	-2.533	-1.1	1.100
-11.3	1.4e-03	9.2e-01	7.8e-02	-2.550	-1.108	1.108
-11.2	1.6e-03	9.2e-01	7.7e-02	-2.569	-1.116	1.116
-11.1	1.4e-03	9.3e-01	7.5e-02	-2.589	-1.124	1.124
-11.0	1.3e-03	9.3e-01	7.4e-02	-2.608	-1.132	1.132
-10.9	1.3e-03	9.3e-01	7.2e-02	-2.625	-1.14	1.140
-10.8	1.5e-03	9.3e-01	7.1e-02	-2.644	-1.148	1.148
-10.7	1.3e-03	9.3e-01	7.0e-02	-2.666	-1.158	1.158
-10.6	1.3e-03	9.3e-01	6.8e-02	-2.685	-1.166	1.166
-10.5	1.2e-03	9.3e-01	6.7e-02	-2.705	-1.175	1.175
-10.4	1.3e-03	9.4e-01	6.6e-02	-2.724	-1.183	1.183
-10.3	1.3e-03	9.4e-01	6.4e-02	-2.744	-1.192	1.192
-10.2	1.4e-03	9.4e-01	6.3e-02	-2.764	-1.2	1.200
-10.1	1.3e-03	9.4e-01	6.2e-02	-2.786	-1.21	1.210
-10.0	1.1e-03	9.4e-01	6.0e-02	-2.807	-1.219	1.219
-9.9	1.2e-03	9.4e-01	5.9e-02	-2.826	-1.227	1.227
-9.8	1.4e-03	9.4e-01	5.8e-02	-2.847	-1.237	1.237
-9.7	1.3e-03	9.4e-01	5.7e-02	-2.871	-1.247	1.247
-9.6	1.3e-03	9.5e-01	5.5e-02	-2.894	-1.257	1.257
-9.5	1.1e-03	9.5e-01	5.4e-02	-2.917	-1.267	1.267
-9.4	1.3e-03	9.5e-01	5.3e-02	-2.938	-1.276	1.276
-9.3	1.2e-03	9.5e-01	5.2e-02	-2.962	-1.286	1.286
-9.2	1.4e-03	9.5e-01	5.0e-02	-2.986	-1.297	1.297
-9.1	1.2e-03	9.5e-01	4.9e-02	-3.014	-1.309	1.309
-9.0	1.1e-03	9.5e-01	4.8e-02	-3.039	-1.32	1.320
-8.9	1.2e-03	9.5e-01	4.7e-02	-3.061	-1.33	1.330
-8.8	1.3e-03	9.6e-01	4.6e-02	-3.087	-1.34	1.340
-8.7	1.1e-03	9.6e-01	4.4e-02	-3.115	-1.353	1.353
-8.6	1.1e-03	9.6e-01	4.3e-02	-3.141	-1.364	1.364
-8.5	1.0e-03	9.6e-01	4.2e-02	-3.167	-1.375	1.375
-8.4	1.1e-03	9.6e-01	4.1e-02	-3.191	-1.386	1.386
-8.3	1.1e-03	9.6e-01	4.0e-02	-3.218	-1.397	1.397
-8.2	1.2e-03	9.6e-01	3.9e-02	-3.246	-1.41	1.410
-8.1	1.0e-03	9.6e-01	3.8e-02	-3.277	-1.423	1.423
-8.0	1.0e-03	9.6e-01	3.7e-02	-3.305	-1.436	1.436
-7.9	9.1e-04	9.7e-01	3.6e-02	-3.333	-1.448	1.448
-7.8	1.1e-03	9.7e-01	3.5e-02	-3.359	-1.459	1.459
-7.7	9.4e-04	9.7e-01	3.4e-02	-3.390	-1.472	1.472
-7.6	7.8e-04	9.7e-01	3.3e-02	-3.419	-1.485	1.485
-7.5	9.4e-04	9.7e-01	3.2e-02	-3.443	-1.495	1.495
-7.4	7.6e-04	9.7e-01	3.1e-02	-3.472	-1.508	1.508
-7.3	8.1e-04	9.7e-01	3.0e-02	-3.497	-1.519	1.519
-7.2	8.9e-04	9.7e-01	2.9e-02	-3.524	-1.531	1.531
-7.1	6.8e-04	9.7e-01	2.9e-02	-3.555	-1.544	1.544
-7.0	8.7e-04	9.7e-01	2.8e-02	-3.579	-1.554	1.554
-6.9	6.8e-04	9.7e-01	2.7e-02	-3.611	-1.568	1.568
-6.8	8.2e-04	9.7e-01	2.6e-02	-3.636	-1.579	1.579
-6.7	6.8e-04	9.8e-01	2.6e-02	-3.668	-1.593	1.593
-6.6	5.9e-04	9.8e-01	2.5e-02	-3.695	-1.605	1.605
-6.5	7.0e-04	9.8e-01	2.4e-02	-3.719	-1.615	1.615
-6.4	5.5e-04	9.8e-01	2.4e-02	-3.748	-1.628	1.628
-6.3	6.1e-04	9.8e-01	2.3e-02	-3.772	-1.638	1.638
-6.2	6.4e-04	9.8e-01	2.2e-02	-3.799	-1.65	1.650
-6.1	5.2e-04	9.8e-01	2.2e-02	-3.828	-1.662	1.662
-6.0	6.2e-04	9.8e-01	2.1e-02	-3.852	-1.673	1.673
-5.9	5.0e-04	9.8e-01	2.1e-02	-3.881	-1.686	1.686
-5.8	5.8e-04	9.8e-01	2.0e-02	-3.906	-1.696	1.696
-5.7	5.5e-04	9.8e-01	2.0e-02	-3.935	-1.709	1.709
-5.6	4.6e-04	9.8e-01	1.9e-02	-3.964	-1.721	1.721
-5.5	5.4e-04	9.8e-01	1.9e-02	-3.988	-1.732	1.732
-5.4	4.3e-04	9.8e-01	1.8e-02	-4.018	-1.745	1.745
-5.3	4.4e-04	9.8e-01	1.8e-02	-4.042	-1.755	1.755
-5.2	4.8e-04	9.8e-01	1.7e-02	-4.067	-1.766	1.766
-5.1	3.9e-04	9.8e-01	1.7e-02	-4.096	-1.779	1.779
-5.0	4.7e-04	9.8e-01	1.6e-02	-4.120	-1.789	1.789
-4.9	3.6e-04	9.8e-01	1.6e-02	-4.149	-1.802	1.802
-4.8	4.4e-04	9.9e-01	1.5e-02	-4.172	-1.812	1.812
-4.7	3.8e-04	9.9e-01	1.5e-02	-4.201	-1.824	1.824
-4.6	3.4e-04	9.9e-01	1.5e-02	-4.226	-1.835	1.835
-4.5	4.2e-04	9.9e-01	1.4e-02	-4.250	-1.846	1.846
-4.4	3.2e-04	9.9e-01	1.4e-02	-4.280	-1.859	1.859
-4.3	3.5e-04	9.9e-01	1.4e-02	-4.303	-1.869	1.869
-4.2	3.7e-04	9.9e-01	1.3e-02	-4.329	-1.88	1.880
-4.1	2.9e-04	9.9e-01	1.3e-02	-4.358	-1.893	1.893
-4.0	3.4e-04	9.9e-01	1.3e-02	-4.381	-1.903	1.903
-3.9	3.1e-04	9.9e-01	1.2e-02	-4.408	-1.914	1.914
-3.8	3.0e-04	9.9e-01	1.2e-02	-4.434	-1.926	1.926
-3.7	2.7e-04	9.9e-01	1.2e-02	-4.460	-1.937	1.937
-3.6	3.0e-04	9.9e-01	1.1e-02	-4.484	-1.947	1.947
-3.5	3.1e-04	9.9e-01	1.1e-02	-4.511	-1.959	1.959
-3.4	2.9e-04	9.9e-01	1.1e-02	-4.539	-1.971	1.971
-3.3	2.5e-04	9.9e-01	1.0e-02	-4.567	-1.983	1.983
-3.2	2.9e-04	9.9e-01	1.0e-02	-4.590	-1.994	1.994
-3.1	2.7e-04	9.9e-01	9.9e-03	-4.620	-2.006	2.006
-3.0	2.9e-04	9.9e-01	9.6e-03	-4.647	-2.018	2.018
-2.9	2.6e-04	9.9e-01	9.3e-03	-4.678	-2.032	2.032
-2.8	2.6e-04	9.9e-01	9.0e-03	-4.706	-2.044	2.044
-2.7	2.3e-04	9.9e-01	8.8e-03	-4.736	-2.057	2.057
-2.6	2.5e-04	9.9e-01	8.5e-03	-4.762	-2.068	2.068
-2.5	2.5e-04	9.9e-01	8.3e-03	-4.791	-2.081	2.081
-2.4	2.5e-04	9.9e-01	8.0e-03	-4.823	-2.094	2.094
-2.3	2.4e-04	9.9e-01	7.8e-03	-4.854	-2.108	2.108
-2.2	2.4e-04	9.9e-01	7.6e-03	-4.886	-2.122	2.122
-2.1	2.4e-04	9.9e-01	7.3e-03	-4.918	-2.136	2.136
-2.0	2.3e-04	9.9e-01	7.1e-03	-4.950	-2.15	2.150
-1.9	2.5e-04	9.9e-01	6.8e-03	-4.984	-2.164	2.164
-1.8	2.5e-04	9.9e-01	6.6e-03	-5.020	-2.18	2.180
-1.7	2.1e-04	9.9e-01	6.4e-03	-5.059	-2.197	2.197
-1.6	2.4e-04	9.9e-01	6.1e-03	-5.093	-2.212	2.212
-1.5	1.9e-04	9.9e-01	5.9e-03	-5.132	-2.229	2.229
-1.4	2.3e-04	9.9e-01	5.7e-03	-5.166	-2.243	2.243
-1.3	1.8e-04	9.9e-01	5.5e-03	-5.206	-2.261	2.261
-1.2	2.1e-04	9.9e-01	5.3e-03	-5.239	-2.275	2.275
-1.1	2.1e-04	1.0e+00	5.1e-03	-5.280	-2.293	2.293
-1.0	1.7e-04	1.0e+00	4.9e-03	-5.322	-2.311	2.311
-0.9	1.9e-04	1.0e+00	4.7e-03	-5.358	-2.327	2.327
-0.8	2.0e-04	1.0e+00	4.5e-03	-5.399	-2.345	2.345
-0.7	1.8e-04	1.0e+00	4.3e-03	-5.446	-2.365	2.365
-0.6	1.7e-04	1.0e+00	4.1e-03	-5.487	-2.383	2.383
-0.5	1.6e-04	1.0e+00	4.0e-03	-5.528	-2.401	2.401
-0.4	1.5e-04	1.0e+00	3.8e-03	-5.570	-2.419	2.419
-0.3	1.6e-04	1.0e+00	3.7e-03	-5.610	-2.436	2.436
-0.2	1.4e-04	1.0e+00	3.5e-03	-5.655	-2.456	2.456
-0.1	1.5e-04	1.0e+00	3.4e-03	-5.695	-2.473	2.473
0.0	1.1e-04	1.0e+00	3.2e-03	-5.740	-2.493	2.493
0.1	1.4e-04	1.0e+00	3.1e-03	-5.774	-2.508	2.508
0.2	1.2e-04	1.0e+00	3.0e-03	-5.820	-2.528	2.528
0.3	1.1e-04	1.0e+00	2.8e-03	-5.862	-2.546	2.546
0.4	1.0e-04	1.0e+00	2.7e-03	-5.901	-2.563	2.563
0.5	1.2e-04	1.0e+00	2.6e-03	-5.939	-2.579	2.579
0.6	1.1e-04	1.0e+00	2.5e-03	-5.984	-2.599	2.599
0.7	1.0e-04	1.0e+00	2.4e-03	-6.029	-2.618	2.618
