; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do562plusdo732_mmus_hnf4a_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do562plusdo732_mmus_hnf4a_liver_meme_top_m1_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do562plusdo732_mmus_hnf4a_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do562plusdo732_mmus_hnf4a_liver_meme_top_m1_theor_score_distrib.tab
; Input files
;	bgfile	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do562plusdo732_mmus_hnf4a_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do562plusdo732_mmus_hnf4a_liver_meme_top_m1_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26457
;		c	0.23303
;		g	0.23983
;		t	0.26257
;
; Matrix: matrix-quality_2014-09-05
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-12.3	7.0e-03	5.2e-01	4.9e-01	-0.711	-0.309	0.309
-12.2	7.7e-03	5.2e-01	4.8e-01	-0.726	-0.315	0.315
-12.1	6.9e-03	5.3e-01	4.8e-01	-0.742	-0.322	0.322
-12.0	6.2e-03	5.4e-01	4.7e-01	-0.756	-0.328	0.328
-11.9	6.9e-03	5.4e-01	4.6e-01	-0.770	-0.334	0.334
-11.8	7.6e-03	5.5e-01	4.6e-01	-0.785	-0.341	0.341
-11.7	6.9e-03	5.6e-01	4.5e-01	-0.801	-0.348	0.348
-11.6	6.9e-03	5.7e-01	4.4e-01	-0.817	-0.355	0.355
-11.5	6.2e-03	5.7e-01	4.3e-01	-0.833	-0.362	0.362
-11.4	6.8e-03	5.8e-01	4.3e-01	-0.847	-0.368	0.368
-11.3	6.8e-03	5.8e-01	4.2e-01	-0.863	-0.375	0.375
-11.2	7.4e-03	5.9e-01	4.2e-01	-0.879	-0.382	0.382
-11.1	6.7e-03	6.0e-01	4.1e-01	-0.897	-0.39	0.390
-11.0	6.0e-03	6.1e-01	4.0e-01	-0.914	-0.397	0.397
-10.9	6.7e-03	6.1e-01	3.9e-01	-0.929	-0.403	0.403
-10.8	7.3e-03	6.2e-01	3.9e-01	-0.946	-0.411	0.411
-10.7	6.6e-03	6.3e-01	3.8e-01	-0.965	-0.419	0.419
-10.6	6.6e-03	6.3e-01	3.7e-01	-0.982	-0.427	0.427
-10.5	5.9e-03	6.4e-01	3.7e-01	-1.000	-0.434	0.434
-10.4	6.5e-03	6.4e-01	3.6e-01	-1.016	-0.441	0.441
-10.3	6.4e-03	6.5e-01	3.6e-01	-1.034	-0.449	0.449
-10.2	7.0e-03	6.6e-01	3.5e-01	-1.053	-0.457	0.457
-10.1	6.3e-03	6.6e-01	3.4e-01	-1.073	-0.466	0.466
-10.0	5.7e-03	6.7e-01	3.4e-01	-1.092	-0.474	0.474
-9.9	6.2e-03	6.8e-01	3.3e-01	-1.109	-0.481	0.481
-9.8	6.8e-03	6.8e-01	3.2e-01	-1.128	-0.49	0.490
-9.7	6.1e-03	6.9e-01	3.2e-01	-1.149	-0.499	0.499
-9.6	6.1e-03	7.0e-01	3.1e-01	-1.169	-0.507	0.507
-9.5	5.4e-03	7.0e-01	3.0e-01	-1.188	-0.516	0.516
-9.4	6.0e-03	7.1e-01	3.0e-01	-1.206	-0.524	0.524
-9.3	5.9e-03	7.1e-01	2.9e-01	-1.227	-0.533	0.533
-9.2	6.4e-03	7.2e-01	2.9e-01	-1.247	-0.542	0.542
-9.1	5.8e-03	7.2e-01	2.8e-01	-1.270	-0.551	0.551
-9.0	5.2e-03	7.3e-01	2.8e-01	-1.291	-0.56	0.560
-8.9	5.7e-03	7.4e-01	2.7e-01	-1.309	-0.569	0.569
-8.8	6.2e-03	7.4e-01	2.6e-01	-1.331	-0.578	0.578
-8.7	5.6e-03	7.5e-01	2.6e-01	-1.354	-0.588	0.588
-8.6	5.5e-03	7.5e-01	2.5e-01	-1.376	-0.598	0.598
-8.5	4.9e-03	7.6e-01	2.5e-01	-1.398	-0.607	0.607
-8.4	5.4e-03	7.6e-01	2.4e-01	-1.418	-0.616	0.616
-8.3	5.3e-03	7.7e-01	2.4e-01	-1.441	-0.626	0.626
-8.2	5.8e-03	7.7e-01	2.3e-01	-1.463	-0.636	0.636
-8.1	5.2e-03	7.8e-01	2.3e-01	-1.489	-0.646	0.646
-8.0	5.1e-03	7.8e-01	2.2e-01	-1.512	-0.657	0.657
-7.9	4.5e-03	7.9e-01	2.2e-01	-1.535	-0.667	0.667
-7.8	5.5e-03	7.9e-01	2.1e-01	-1.556	-0.676	0.676
-7.7	4.9e-03	8.0e-01	2.1e-01	-1.583	-0.687	0.687
-7.6	4.3e-03	8.0e-01	2.0e-01	-1.607	-0.698	0.698
-7.5	5.2e-03	8.1e-01	2.0e-01	-1.629	-0.707	0.707
-7.4	4.2e-03	8.1e-01	1.9e-01	-1.656	-0.719	0.719
-7.3	4.6e-03	8.2e-01	1.9e-01	-1.678	-0.729	0.729
-7.2	5.0e-03	8.2e-01	1.8e-01	-1.703	-0.74	0.740
-7.1	4.0e-03	8.3e-01	1.8e-01	-1.731	-0.752	0.752
-7.0	4.8e-03	8.3e-01	1.7e-01	-1.754	-0.762	0.762
-6.9	3.9e-03	8.4e-01	1.7e-01	-1.782	-0.774	0.774
-6.8	4.7e-03	8.4e-01	1.6e-01	-1.806	-0.784	0.784
-6.7	4.2e-03	8.4e-01	1.6e-01	-1.835	-0.797	0.797
-6.6	3.7e-03	8.5e-01	1.6e-01	-1.861	-0.808	0.808
-6.5	4.4e-03	8.5e-01	1.5e-01	-1.885	-0.819	0.819
-6.4	3.6e-03	8.6e-01	1.5e-01	-1.915	-0.832	0.832
-6.3	3.9e-03	8.6e-01	1.4e-01	-1.940	-0.842	0.842
-6.2	4.2e-03	8.6e-01	1.4e-01	-1.967	-0.854	0.854
-6.1	3.4e-03	8.7e-01	1.4e-01	-1.998	-0.868	0.868
-6.0	4.1e-03	8.7e-01	1.3e-01	-2.023	-0.879	0.879
-5.9	3.3e-03	8.8e-01	1.3e-01	-2.054	-0.892	0.892
-5.8	3.9e-03	8.8e-01	1.2e-01	-2.080	-0.903	0.903
-5.7	3.5e-03	8.8e-01	1.2e-01	-2.112	-0.917	0.917
-5.6	3.1e-03	8.9e-01	1.2e-01	-2.141	-0.93	0.930
-5.5	3.7e-03	8.9e-01	1.1e-01	-2.167	-0.941	0.941
-5.4	2.9e-03	8.9e-01	1.1e-01	-2.200	-0.955	0.955
-5.3	3.2e-03	9.0e-01	1.1e-01	-2.227	-0.967	0.967
-5.2	3.4e-03	9.0e-01	1.0e-01	-2.257	-0.98	0.980
-5.1	2.8e-03	9.0e-01	1.0e-01	-2.291	-0.995	0.995
-5.0	3.3e-03	9.0e-01	9.8e-02	-2.318	-1.007	1.007
-4.9	2.6e-03	9.1e-01	9.5e-02	-2.353	-1.022	1.022
-4.8	3.2e-03	9.1e-01	9.2e-02	-2.381	-1.034	1.034
-4.7	2.8e-03	9.1e-01	8.9e-02	-2.416	-1.049	1.049
-4.6	2.5e-03	9.2e-01	8.7e-02	-2.447	-1.063	1.063
-4.5	2.9e-03	9.2e-01	8.4e-02	-2.476	-1.075	1.075
-4.4	2.4e-03	9.2e-01	8.1e-02	-2.512	-1.091	1.091
-4.3	2.6e-03	9.2e-01	7.9e-02	-2.542	-1.104	1.104
-4.2	2.7e-03	9.3e-01	7.6e-02	-2.575	-1.118	1.118
-4.1	2.2e-03	9.3e-01	7.3e-02	-2.611	-1.134	1.134
-4.0	2.6e-03	9.3e-01	7.1e-02	-2.642	-1.147	1.147
-3.9	2.3e-03	9.3e-01	6.9e-02	-2.679	-1.163	1.163
-3.8	2.3e-03	9.4e-01	6.6e-02	-2.713	-1.178	1.178
-3.7	2.0e-03	9.4e-01	6.4e-02	-2.748	-1.193	1.193
-3.6	2.1e-03	9.4e-01	6.2e-02	-2.779	-1.207	1.207
-3.5	2.3e-03	9.4e-01	6.0e-02	-2.814	-1.222	1.222
-3.4	2.0e-03	9.4e-01	5.8e-02	-2.853	-1.239	1.239
-3.3	1.8e-03	9.5e-01	5.6e-02	-2.889	-1.255	1.255
-3.2	1.9e-03	9.5e-01	5.4e-02	-2.922	-1.269	1.269
-3.1	1.9e-03	9.5e-01	5.2e-02	-2.958	-1.285	1.285
-3.0	2.0e-03	9.5e-01	5.0e-02	-2.995	-1.301	1.301
-2.9	1.8e-03	9.5e-01	4.8e-02	-3.035	-1.318	1.318
-2.8	1.7e-03	9.6e-01	4.6e-02	-3.073	-1.334	1.334
-2.7	1.5e-03	9.6e-01	4.5e-02	-3.110	-1.351	1.351
-2.6	1.6e-03	9.6e-01	4.3e-02	-3.145	-1.366	1.366
-2.5	1.7e-03	9.6e-01	4.1e-02	-3.183	-1.382	1.382
-2.4	1.5e-03	9.6e-01	4.0e-02	-3.225	-1.401	1.401
-2.3	1.3e-03	9.6e-01	3.8e-02	-3.264	-1.418	1.418
-2.2	1.4e-03	9.6e-01	3.7e-02	-3.300	-1.433	1.433
-2.1	1.4e-03	9.7e-01	3.5e-02	-3.339	-1.45	1.450
-2.0	1.3e-03	9.7e-01	3.4e-02	-3.379	-1.468	1.468
-1.9	1.4e-03	9.7e-01	3.3e-02	-3.419	-1.485	1.485
-1.8	1.3e-03	9.7e-01	3.1e-02	-3.464	-1.504	1.504
-1.7	1.1e-03	9.7e-01	3.0e-02	-3.505	-1.522	1.522
-1.6	1.3e-03	9.7e-01	2.9e-02	-3.543	-1.539	1.539
-1.5	1.0e-03	9.7e-01	2.8e-02	-3.589	-1.558	1.558
-1.4	1.2e-03	9.7e-01	2.7e-02	-3.626	-1.575	1.575
-1.3	9.6e-04	9.8e-01	2.5e-02	-3.673	-1.595	1.595
-1.2	1.0e-03	9.8e-01	2.4e-02	-3.712	-1.612	1.612
-1.1	1.1e-03	9.8e-01	2.3e-02	-3.755	-1.631	1.631
-1.0	8.7e-04	9.8e-01	2.2e-02	-3.803	-1.651	1.651
-0.9	9.3e-04	9.8e-01	2.1e-02	-3.842	-1.669	1.669
-0.8	9.8e-04	9.8e-01	2.1e-02	-3.886	-1.688	1.688
-0.7	8.6e-04	9.8e-01	2.0e-02	-3.936	-1.709	1.709
-0.6	8.3e-04	9.8e-01	1.9e-02	-3.981	-1.729	1.729
-0.5	8.0e-04	9.8e-01	1.8e-02	-4.026	-1.749	1.749
-0.4	6.9e-04	9.8e-01	1.7e-02	-4.072	-1.768	1.768
-0.3	7.4e-04	9.8e-01	1.6e-02	-4.113	-1.786	1.786
-0.2	7.2e-04	9.9e-01	1.6e-02	-4.160	-1.807	1.807
-0.1	7.5e-04	9.9e-01	1.5e-02	-4.207	-1.827	1.827
0.0	5.9e-04	9.9e-01	1.4e-02	-4.259	-1.85	1.850
0.1	7.0e-04	9.9e-01	1.4e-02	-4.302	-1.868	1.868
0.2	6.1e-04	9.9e-01	1.3e-02	-4.355	-1.891	1.891
0.3	5.9e-04	9.9e-01	1.2e-02	-4.403	-1.912	1.912
0.4	5.1e-04	9.9e-01	1.2e-02	-4.452	-1.934	1.934
0.5	5.4e-04	9.9e-01	1.1e-02	-4.497	-1.953	1.953
0.6	5.2e-04	9.9e-01	1.1e-02	-4.547	-1.975	1.975
0.7	5.0e-04	9.9e-01	1.0e-02	-4.597	-1.996	1.996
0.8	5.2e-04	9.9e-01	9.6e-03	-4.648	-2.018	2.018
0.9	4.6e-04	9.9e-01	9.1e-03	-4.704	-2.043	2.043
1.0	3.9e-04	9.9e-01	8.6e-03	-4.756	-2.065	2.065
1.1	4.6e-04	9.9e-01	8.2e-03	-4.803	-2.086	2.086
1.2	4.0e-04	9.9e-01	7.7e-03	-4.860	-2.111	2.111
1.3	3.4e-04	9.9e-01	7.3e-03	-4.913	-2.134	2.134
1.4	4.0e-04	9.9e-01	7.0e-03	-4.962	-2.155	2.155
1.5	3.2e-04	9.9e-01	6.6e-03	-5.021	-2.18	2.180
1.6	3.7e-04	9.9e-01	6.3e-03	-5.070	-2.202	2.202
1.7	2.9e-04	9.9e-01	5.9e-03	-5.130	-2.228	2.228
1.8	3.0e-04	9.9e-01	5.6e-03	-5.180	-2.249	2.249
1.9	3.2e-04	9.9e-01	5.3e-03	-5.235	-2.274	2.274
2.0	2.8e-04	1.0e+00	5.0e-03	-5.297	-2.3	2.300
2.1	2.6e-04	1.0e+00	4.7e-03	-5.353	-2.325	2.325
2.2	2.5e-04	1.0e+00	4.5e-03	-5.411	-2.35	2.350
2.3	2.1e-04	1.0e+00	4.2e-03	-5.468	-2.375	2.375
2.4	2.3e-04	1.0e+00	4.0e-03	-5.521	-2.398	2.398
2.5	2.4e-04	1.0e+00	3.8e-03	-5.579	-2.423	2.423
2.6	2.0e-04	1.0e+00	3.5e-03	-5.644	-2.451	2.451
2.7	1.8e-04	1.0e+00	3.3e-03	-5.703	-2.477	2.477
2.8	1.9e-04	1.0e+00	3.2e-03	-5.758	-2.501	2.501
2.9	1.8e-04	1.0e+00	3.0e-03	-5.818	-2.527	2.527
3.0	1.9e-04	1.0e+00	2.8e-03	-5.880	-2.554	2.554
3.1	1.6e-04	1.0e+00	2.6e-03	-5.948	-2.583	2.583
3.2	1.5e-04	1.0e+00	2.5e-03	-6.011	-2.61	2.610
3.3	1.3e-04	1.0e+00	2.3e-03	-6.074	-2.638	2.638
3.4	1.4e-04	1.0e+00	2.2e-03	-6.131	-2.663	2.663
3.5	1.4e-04	1.0e+00	2.0e-03	-6.196	-2.691	2.691
3.6	1.2e-04	1.0e+00	1.9e-03	-6.268	-2.722	2.722
3.7	1.0e-04	1.0e+00	1.8e-03	-6.333	-2.75	2.750
3.8	1.1e-04	1.0e+00	1.7e-03	-6.393	-2.776	2.776
3.9	1.0e-04	1.0e+00	1.6e-03	-6.459	-2.805	2.805
4.0	1.1e-04	1.0e+00	1.5e-03	-6.526	-2.834	2.834
4.1	8.1e-05	1.0e+00	1.4e-03	-6.601	-2.867	2.867
4.2	9.4e-05	1.0e+00	1.3e-03	-6.663	-2.894	2.894
4.3	7.9e-05	1.0e+00	1.2e-03	-6.739	-2.927	2.927
4.4	6.7e-05	1.0e+00	1.1e-03	-6.808	-2.957	2.957
4.5	7.8e-05	1.0e+00	1.0e-03	-6.871	-2.984	2.984
4.6	6.0e-05	1.0e+00	9.6e-04	-6.949	-3.018	3.018
4.7	6.3e-05	1.0e+00	9.0e-04	-7.013	-3.046	3.046
4.8	6.5e-05	1.0e+00	8.4e-04	-7.085	-3.077	3.077
4.9	5.0e-05	1.0e+00	7.7e-04	-7.166	-3.112	3.112
5.0	5.7e-05	1.0e+00	7.2e-04	-7.232	-3.141	3.141
5.1	4.4e-05	1.0e+00	6.7e-04	-7.314	-3.176	3.176
5.2	5.0e-05	1.0e+00	6.2e-04	-7.382	-3.206	3.206
5.3	4.3e-05	1.0e+00	5.7e-04	-7.465	-3.242	3.242
5.4	3.6e-05	1.0e+00	5.3e-04	-7.542	-3.275	3.275
5.5	4.1e-05	1.0e+00	4.9e-04	-7.612	-3.306	3.306
5.6	3.1e-05	1.0e+00	4.5e-04	-7.699	-3.344	3.344
5.7	3.3e-05	1.0e+00	4.2e-04	-7.770	-3.375	3.375
5.8	3.3e-05	1.0e+00	3.9e-04	-7.851	-3.41	3.410
5.9	2.6e-05	1.0e+00	3.6e-04	-7.940	-3.448	3.448
6.0	2.9e-05	1.0e+00	3.3e-04	-8.015	-3.481	3.481
6.1	2.2e-05	1.0e+00	3.0e-04	-8.108	-3.521	3.521
6.2	2.5e-05	1.0e+00	2.8e-04	-8.183	-3.554	3.554
6.3	2.1e-05	1.0e+00	2.5e-04	-8.277	-3.595	3.595
6.4	1.7e-05	1.0e+00	2.3e-04	-8.363	-3.632	3.632
6.5	2.0e-05	1.0e+00	2.2e-04	-8.440	-3.666	3.666
6.6	1.5e-05	1.0e+00	2.0e-04	-8.536	-3.707	3.707
6.7	1.6e-05	1.0e+00	1.8e-04	-8.615	-3.742	3.742
6.8	1.6e-05	1.0e+00	1.7e-04	-8.705	-3.781	3.781
6.9	1.2e-05	1.0e+00	1.5e-04	-8.805	-3.824	3.824
7.0	1.3e-05	1.0e+00	1.4e-04	-8.885	-3.859	3.859
7.1	1.0e-05	1.0e+00	1.3e-04	-8.986	-3.902	3.902
7.2	1.1e-05	1.0e+00	1.2e-04	-9.069	-3.939	3.939
7.3	9.6e-06	1.0e+00	1.0e-04	-9.172	-3.983	3.983
7.4	7.7e-06	1.0e+00	9.4e-05	-9.269	-4.025	4.025
7.5	8.8e-06	1.0e+00	8.7e-05	-9.354	-4.063	4.063
7.6	6.8e-06	1.0e+00	7.8e-05	-9.462	-4.109	4.109
7.7	6.8e-06	1.0e+00	7.1e-05	-9.554	-4.149	4.149
7.8	6.9e-06	1.0e+00	6.4e-05	-9.654	-4.193	4.193
7.9	5.1e-06	1.0e+00	5.7e-05	-9.768	-4.242	4.242
8.0	5.2e-06	1.0e+00	5.2e-05	-9.862	-4.283	4.283
8.1	5.0e-06	1.0e+00	4.7e-05	-9.968	-4.329	4.329
8.2	4.8e-06	1.0e+00	4.2e-05	-10.081	-4.378	4.378
8.3	3.8e-06	1.0e+00	3.7e-05	-10.203	-4.431	4.431
8.4	3.6e-06	1.0e+00	3.3e-05	-10.312	-4.478	4.478
8.5	2.8e-06	1.0e+00	3.0e-05	-10.427	-4.529	4.529
8.6	3.2e-06	1.0e+00	2.7e-05	-10.527	-4.572	4.572
8.7	2.6e-06	1.0e+00	2.4e-05	-10.652	-4.626	4.626
8.8	2.7e-06	1.0e+00	2.1e-05	-10.767	-4.676	4.676
8.9	2.1e-06	1.0e+00	1.8e-05	-10.903	-4.735	4.735
9.0	1.6e-06	1.0e+00	1.6e-05	-11.026	-4.789	4.789
9.1	1.9e-06	1.0e+00	1.5e-05	-11.127	-4.832	4.832
9.2	1.5e-06	1.0e+00	1.3e-05	-11.263	-4.891	4.891
9.3	1.4e-06	1.0e+00	1.1e-05	-11.390	-4.946	4.946
9.4	1.2e-06	1.0e+00	9.9e-06	-11.521	-5.004	5.004
9.5	9.0e-07	1.0e+00	8.7e-06	-11.649	-5.059	5.059
9.6	1.0e-06	1.0e+00	7.8e-06	-11.758	-5.106	5.106
9.7	8.5e-07	1.0e+00	6.8e-06	-11.901	-5.168	5.168
9.8	8.5e-07	1.0e+00	5.9e-06	-12.034	-5.226	5.226
9.9	7.0e-07	1.0e+00	5.1e-06	-12.188	-5.293	5.293
10.0	5.4e-07	1.0e+00	4.4e-06	-12.336	-5.357	5.357
10.1	5.5e-07	1.0e+00	3.9e-06	-12.466	-5.414	5.414
10.2	5.2e-07	1.0e+00	3.3e-06	-12.620	-5.481	5.481
10.3	4.6e-07	1.0e+00	2.8e-06	-12.792	-5.555	5.555
10.4	3.5e-07	1.0e+00	2.3e-06	-12.972	-5.634	5.634
10.5	2.7e-07	1.0e+00	2.0e-06	-13.135	-5.704	5.704
10.6	3.0e-07	1.0e+00	1.7e-06	-13.281	-5.768	5.768
10.7	2.3e-07	1.0e+00	1.4e-06	-13.471	-5.851	5.851
10.8	3.2e-07	1.0e+00	1.2e-06	-13.651	-5.928	5.928
10.9	1.3e-07	1.0e+00	8.6e-07	-13.969	-6.066	6.066
11.0	1.2e-07	1.0e+00	7.3e-07	-14.134	-6.138	6.138
11.1	1.4e-07	1.0e+00	6.0e-07	-14.322	-6.22	6.220
11.2	6.4e-08	1.0e+00	4.6e-07	-14.585	-6.334	6.334
11.3	1.5e-07	1.0e+00	4.0e-07	-14.733	-6.398	6.398
11.4	4.8e-08	1.0e+00	2.5e-07	-15.216	-6.608	6.608
11.5	4.3e-08	1.0e+00	2.0e-07	-15.433	-6.703	6.703
11.6	4.4e-08	1.0e+00	1.6e-07	-15.676	-6.808	6.808
11.7	1.8e-08	1.0e+00	1.1e-07	-16.011	-6.953	6.953
11.8	3.8e-08	1.0e+00	9.4e-08	-16.184	-7.029	7.029
11.9	1.6e-08	1.0e+00	5.6e-08	-16.704	-7.255	7.255
12.0	1.2e-08	1.0e+00	3.9e-08	-17.051	-7.405	7.405
12.1	8.6e-09	1.0e+00	2.7e-08	-17.411	-7.561	7.561
12.2	1.1e-08	1.0e+00	1.9e-08	-17.789	-7.726	7.726
12.3	4.1e-09	1.0e+00	7.7e-09	-18.687	-8.115	8.115
12.4	NA	1.0e+00	3.5e-09	-19.462	-8.452	8.452
12.5	NA	1.0e+00	3.5e-09	-19.462	-8.452	8.452
12.6	9.3e-10	1.0e+00	3.5e-09	-19.462	-8.452	8.452
12.7	2.0e-09	1.0e+00	2.6e-09	-19.768	-8.585	8.585
12.8	6.0e-10	1.0e+00	6.0e-10	-21.238	-9.223	9.223
12.9	6.0e-10	1.0e+00	6.0e-10	-21.238	-9.223	9.223
; Host name	rsat
; Job started	2014-09-06.000939
; Job done	2014-09-06.000940
; Seconds	1.56
;	user	1.56
;	system	0.01
;	cuser	0
;	csystem	0
