; matrix-distrib  -v 1 -m $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do560plusdo843_mmus_cebpa_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do560plusdo843_mmus_cebpa_liver_meme_top_m1_matrix.tab -matrix_format tab -pseudo 1 -bgfile $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab -bg_format inclusive -bg_pseudo 0.01 -decimals 1 -o $RSAT/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do560plusdo843_mmus_cebpa_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do560plusdo843_mmus_cebpa_liver_meme_top_m1_theor_score_distrib.tab
; Input files
;	bgfile	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/matrix-quality_2014-09-05.2358412nt_upstream-noorf_Canis_familiaris_EnsEMBL-ovlp-1str.freq.gz_inclusive.tab
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/05/matrix-quality_2014-09-05.235841_QFnNnl/do560plusdo843_mmus_cebpa_liver_meme_top_m1/matrix-quality_2014-09-05.235841_do560plusdo843_mmus_cebpa_liver_meme_top_m1_theor_score_distrib.tab
; Background model
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26457
;		c	0.23303
;		g	0.23983
;		t	0.26257
;
; Matrix: matrix-quality_2014-09-05
;
; Theoretical distribution of weight probabilities
;	1	weight      	log-likelihood score: w=P(S|M)/P(S|B)
;	2	proba       	probability density function: P(W=w)
;	3	cum         	cumulative density function: P(W <= w)
;	4	Pval        	P-value = inverse cumulative density function: Pval = P(W >= w)
;	5	ln_Pval     	natural logarithm of the P-value
;	6	log_P       	base 10 logarithm of the P-value
;	7	sig         	significance: sig = -log10(Pval)
#weight	proba	cum	Pval	ln_Pval	log_P	sig
-30.1	5.1e-03	2.5e-01	7.5e-01	-0.281	-0.122	0.122
-30.0	4.2e-03	2.5e-01	7.5e-01	-0.288	-0.125	0.125
-29.9	5.1e-03	2.6e-01	7.5e-01	-0.294	-0.128	0.128
-29.8	4.7e-03	2.6e-01	7.4e-01	-0.301	-0.131	0.131
-29.7	4.2e-03	2.7e-01	7.4e-01	-0.307	-0.133	0.133
-29.6	5.2e-03	2.7e-01	7.3e-01	-0.313	-0.136	0.136
-29.5	4.2e-03	2.8e-01	7.3e-01	-0.320	-0.139	0.139
-29.4	5.1e-03	2.8e-01	7.2e-01	-0.326	-0.141	0.141
-29.3	4.1e-03	2.9e-01	7.2e-01	-0.333	-0.145	0.145
-29.2	4.6e-03	2.9e-01	7.1e-01	-0.339	-0.147	0.147
-29.1	5.0e-03	3.0e-01	7.1e-01	-0.345	-0.15	0.150
-29.0	4.1e-03	3.0e-01	7.0e-01	-0.352	-0.153	0.153
-28.9	4.9e-03	3.1e-01	7.0e-01	-0.358	-0.155	0.155
-28.8	4.4e-03	3.1e-01	6.9e-01	-0.365	-0.159	0.159
-28.7	4.0e-03	3.1e-01	6.9e-01	-0.371	-0.161	0.161
-28.6	4.9e-03	3.2e-01	6.9e-01	-0.377	-0.164	0.164
-28.5	4.0e-03	3.2e-01	6.8e-01	-0.384	-0.167	0.167
-28.4	4.7e-03	3.3e-01	6.8e-01	-0.390	-0.17	0.170
-28.3	3.8e-03	3.3e-01	6.7e-01	-0.397	-0.173	0.173
-28.2	4.2e-03	3.4e-01	6.7e-01	-0.403	-0.175	0.175
-28.1	4.6e-03	3.4e-01	6.6e-01	-0.409	-0.178	0.178
-28.0	3.8e-03	3.4e-01	6.6e-01	-0.416	-0.181	0.181
-27.9	4.7e-03	3.5e-01	6.6e-01	-0.422	-0.183	0.183
-27.8	4.1e-03	3.5e-01	6.5e-01	-0.429	-0.186	0.186
-27.7	3.6e-03	3.6e-01	6.5e-01	-0.435	-0.189	0.189
-27.6	4.4e-03	3.6e-01	6.4e-01	-0.441	-0.192	0.192
-27.5	3.6e-03	3.6e-01	6.4e-01	-0.448	-0.195	0.195
-27.4	4.3e-03	3.7e-01	6.4e-01	-0.454	-0.197	0.197
-27.3	3.5e-03	3.7e-01	6.3e-01	-0.460	-0.2	0.200
-27.2	3.9e-03	3.8e-01	6.3e-01	-0.466	-0.202	0.202
-27.1	4.3e-03	3.8e-01	6.2e-01	-0.472	-0.205	0.205
-27.0	3.5e-03	3.8e-01	6.2e-01	-0.479	-0.208	0.208
-26.9	4.2e-03	3.9e-01	6.2e-01	-0.485	-0.211	0.211
-26.8	3.8e-03	3.9e-01	6.1e-01	-0.492	-0.214	0.214
-26.7	3.5e-03	4.0e-01	6.1e-01	-0.498	-0.216	0.216
-26.6	4.2e-03	4.0e-01	6.0e-01	-0.504	-0.219	0.219
-26.5	3.4e-03	4.0e-01	6.0e-01	-0.511	-0.222	0.222
-26.4	4.1e-03	4.1e-01	6.0e-01	-0.516	-0.224	0.224
-26.3	3.4e-03	4.1e-01	5.9e-01	-0.523	-0.227	0.227
-26.2	3.8e-03	4.1e-01	5.9e-01	-0.529	-0.23	0.230
-26.1	4.3e-03	4.2e-01	5.9e-01	-0.536	-0.233	0.233
-26.0	3.5e-03	4.2e-01	5.8e-01	-0.543	-0.236	0.236
-25.9	4.3e-03	4.3e-01	5.8e-01	-0.549	-0.238	0.238
-25.8	4.0e-03	4.3e-01	5.7e-01	-0.557	-0.242	0.242
-25.7	3.7e-03	4.3e-01	5.7e-01	-0.563	-0.245	0.245
-25.6	4.6e-03	4.4e-01	5.7e-01	-0.570	-0.247	0.247
-25.5	3.8e-03	4.4e-01	5.6e-01	-0.578	-0.251	0.251
-25.4	4.7e-03	4.5e-01	5.6e-01	-0.585	-0.254	0.254
-25.3	3.9e-03	4.5e-01	5.5e-01	-0.593	-0.258	0.258
-25.2	4.4e-03	4.6e-01	5.5e-01	-0.600	-0.261	0.261
-25.1	4.9e-03	4.6e-01	5.4e-01	-0.608	-0.264	0.264
-25.0	4.2e-03	4.6e-01	5.4e-01	-0.618	-0.268	0.268
-24.9	5.0e-03	4.7e-01	5.4e-01	-0.625	-0.272	0.272
-24.8	4.7e-03	4.7e-01	5.3e-01	-0.635	-0.276	0.276
-24.7	4.3e-03	4.8e-01	5.3e-01	-0.644	-0.28	0.280
-24.6	5.2e-03	4.8e-01	5.2e-01	-0.652	-0.283	0.283
-24.5	4.3e-03	4.9e-01	5.2e-01	-0.662	-0.288	0.288
-24.4	5.3e-03	4.9e-01	5.1e-01	-0.670	-0.291	0.291
-24.3	4.4e-03	5.0e-01	5.1e-01	-0.681	-0.296	0.296
-24.2	5.0e-03	5.0e-01	5.0e-01	-0.689	-0.299	0.299
-24.1	5.5e-03	5.1e-01	5.0e-01	-0.699	-0.304	0.304
-24.0	4.5e-03	5.1e-01	4.9e-01	-0.711	-0.309	0.309
-23.9	5.6e-03	5.2e-01	4.9e-01	-0.720	-0.313	0.313
-23.8	5.0e-03	5.2e-01	4.8e-01	-0.731	-0.318	0.318
-23.7	4.6e-03	5.3e-01	4.8e-01	-0.742	-0.322	0.322
-23.6	5.7e-03	5.3e-01	4.7e-01	-0.752	-0.326	0.326
-23.5	4.7e-03	5.4e-01	4.7e-01	-0.764	-0.332	0.332
-23.4	5.7e-03	5.4e-01	4.6e-01	-0.774	-0.336	0.336
-23.3	4.8e-03	5.5e-01	4.6e-01	-0.786	-0.341	0.341
-23.2	5.3e-03	5.5e-01	4.5e-01	-0.797	-0.346	0.346
-23.1	5.9e-03	5.6e-01	4.5e-01	-0.809	-0.351	0.351
-23.0	4.8e-03	5.7e-01	4.4e-01	-0.822	-0.357	0.357
-22.9	5.9e-03	5.7e-01	4.3e-01	-0.833	-0.362	0.362
-22.8	5.3e-03	5.8e-01	4.3e-01	-0.847	-0.368	0.368
-22.7	4.7e-03	5.8e-01	4.2e-01	-0.859	-0.373	0.373
-22.6	5.8e-03	5.9e-01	4.2e-01	-0.870	-0.378	0.378
-22.5	4.6e-03	5.9e-01	4.1e-01	-0.884	-0.384	0.384
-22.4	5.6e-03	6.0e-01	4.1e-01	-0.896	-0.389	0.389
-22.3	4.6e-03	6.0e-01	4.0e-01	-0.909	-0.395	0.395
-22.2	5.0e-03	6.1e-01	4.0e-01	-0.921	-0.4	0.400
-22.1	5.5e-03	6.1e-01	3.9e-01	-0.933	-0.405	0.405
-22.0	4.4e-03	6.2e-01	3.9e-01	-0.948	-0.412	0.412
-21.9	5.3e-03	6.2e-01	3.8e-01	-0.959	-0.416	0.416
-21.8	4.6e-03	6.3e-01	3.8e-01	-0.973	-0.422	0.422
-21.7	4.1e-03	6.3e-01	3.7e-01	-0.985	-0.428	0.428
-21.6	4.9e-03	6.4e-01	3.7e-01	-0.996	-0.433	0.433
-21.5	3.9e-03	6.4e-01	3.6e-01	-1.010	-0.438	0.438
-21.4	4.7e-03	6.4e-01	3.6e-01	-1.021	-0.443	0.443
-21.3	3.7e-03	6.5e-01	3.6e-01	-1.034	-0.449	0.449
-21.2	4.1e-03	6.5e-01	3.5e-01	-1.044	-0.453	0.453
-21.1	4.4e-03	6.6e-01	3.5e-01	-1.056	-0.458	0.458
-21.0	3.5e-03	6.6e-01	3.4e-01	-1.069	-0.464	0.464
-20.9	4.2e-03	6.6e-01	3.4e-01	-1.079	-0.469	0.469
-20.8	3.8e-03	6.7e-01	3.4e-01	-1.091	-0.474	0.474
-20.7	3.3e-03	6.7e-01	3.3e-01	-1.103	-0.479	0.479
-20.6	4.0e-03	6.8e-01	3.3e-01	-1.113	-0.483	0.483
-20.5	3.2e-03	6.8e-01	3.2e-01	-1.125	-0.489	0.489
-20.4	3.8e-03	6.8e-01	3.2e-01	-1.135	-0.493	0.493
-20.3	3.0e-03	6.9e-01	3.2e-01	-1.147	-0.498	0.498
-20.2	3.3e-03	6.9e-01	3.1e-01	-1.156	-0.502	0.502
-20.1	3.6e-03	6.9e-01	3.1e-01	-1.167	-0.507	0.507
-20.0	2.9e-03	7.0e-01	3.1e-01	-1.179	-0.512	0.512
-19.9	3.6e-03	7.0e-01	3.0e-01	-1.188	-0.516	0.516
-19.8	3.2e-03	7.0e-01	3.0e-01	-1.200	-0.521	0.521
-19.7	2.9e-03	7.0e-01	3.0e-01	-1.211	-0.526	0.526
-19.6	3.4e-03	7.1e-01	3.0e-01	-1.220	-0.53	0.530
-19.5	2.8e-03	7.1e-01	2.9e-01	-1.232	-0.535	0.535
-19.4	3.3e-03	7.1e-01	2.9e-01	-1.242	-0.539	0.539
-19.3	2.7e-03	7.2e-01	2.9e-01	-1.253	-0.544	0.544
-19.2	3.0e-03	7.2e-01	2.8e-01	-1.263	-0.548	0.548
-19.1	3.4e-03	7.2e-01	2.8e-01	-1.273	-0.553	0.553
-19.0	2.7e-03	7.3e-01	2.8e-01	-1.286	-0.558	0.558
-18.9	3.3e-03	7.3e-01	2.7e-01	-1.295	-0.563	0.563
-18.8	3.0e-03	7.3e-01	2.7e-01	-1.308	-0.568	0.568
-18.7	2.8e-03	7.4e-01	2.7e-01	-1.319	-0.573	0.573
-18.6	3.4e-03	7.4e-01	2.6e-01	-1.329	-0.577	0.577
-18.5	2.8e-03	7.4e-01	2.6e-01	-1.342	-0.583	0.583
-18.4	3.5e-03	7.4e-01	2.6e-01	-1.352	-0.587	0.587
-18.3	2.9e-03	7.5e-01	2.6e-01	-1.366	-0.593	0.593
-18.2	3.2e-03	7.5e-01	2.5e-01	-1.377	-0.598	0.598
-18.1	3.6e-03	7.5e-01	2.5e-01	-1.390	-0.604	0.604
-18.0	3.0e-03	7.6e-01	2.5e-01	-1.405	-0.61	0.610
-17.9	3.7e-03	7.6e-01	2.4e-01	-1.417	-0.615	0.615
-17.8	3.3e-03	7.6e-01	2.4e-01	-1.432	-0.622	0.622
-17.7	3.0e-03	7.7e-01	2.4e-01	-1.446	-0.628	0.628
-17.6	3.8e-03	7.7e-01	2.3e-01	-1.459	-0.634	0.634
-17.5	3.0e-03	7.7e-01	2.3e-01	-1.475	-0.641	0.641
-17.4	3.7e-03	7.8e-01	2.3e-01	-1.489	-0.647	0.647
-17.3	3.1e-03	7.8e-01	2.2e-01	-1.505	-0.654	0.654
-17.2	3.5e-03	7.8e-01	2.2e-01	-1.520	-0.66	0.660
-17.1	3.9e-03	7.9e-01	2.2e-01	-1.536	-0.667	0.667
-17.0	3.1e-03	7.9e-01	2.1e-01	-1.554	-0.675	0.675
-16.9	3.8e-03	8.0e-01	2.1e-01	-1.569	-0.681	0.681
-16.8	3.5e-03	8.0e-01	2.0e-01	-1.587	-0.689	0.689
-16.7	3.1e-03	8.0e-01	2.0e-01	-1.604	-0.697	0.697
-16.6	3.8e-03	8.1e-01	2.0e-01	-1.620	-0.703	0.703
-16.5	3.1e-03	8.1e-01	1.9e-01	-1.639	-0.712	0.712
-16.4	3.6e-03	8.1e-01	1.9e-01	-1.655	-0.719	0.719
-16.3	3.0e-03	8.2e-01	1.9e-01	-1.674	-0.727	0.727
-16.2	3.4e-03	8.2e-01	1.8e-01	-1.690	-0.734	0.734
-16.1	3.7e-03	8.2e-01	1.8e-01	-1.709	-0.742	0.742
-16.0	3.0e-03	8.3e-01	1.8e-01	-1.729	-0.751	0.751
-15.9	3.4e-03	8.3e-01	1.7e-01	-1.747	-0.759	0.759
-15.8	3.7e-03	8.3e-01	1.7e-01	-1.766	-0.767	0.767
-15.7	3.3e-03	8.4e-01	1.7e-01	-1.788	-0.777	0.777
-15.6	3.2e-03	8.4e-01	1.6e-01	-1.808	-0.785	0.785
-15.5	2.8e-03	8.4e-01	1.6e-01	-1.828	-0.794	0.794
-15.4	3.0e-03	8.5e-01	1.6e-01	-1.846	-0.802	0.802
-15.3	3.1e-03	8.5e-01	1.5e-01	-1.865	-0.81	0.810
-15.2	3.4e-03	8.5e-01	1.5e-01	-1.885	-0.819	0.819
-15.1	3.0e-03	8.5e-01	1.5e-01	-1.907	-0.828	0.828
-15.0	2.7e-03	8.6e-01	1.5e-01	-1.928	-0.837	0.837
-14.9	2.9e-03	8.6e-01	1.4e-01	-1.947	-0.845	0.845
-14.8	3.1e-03	8.6e-01	1.4e-01	-1.968	-0.855	0.855
-14.7	2.8e-03	8.7e-01	1.4e-01	-1.990	-0.864	0.864
-14.6	2.6e-03	8.7e-01	1.3e-01	-2.011	-0.873	0.873
-14.5	2.3e-03	8.7e-01	1.3e-01	-2.030	-0.882	0.882
-14.4	2.5e-03	8.7e-01	1.3e-01	-2.048	-0.89	0.890
-14.3	2.4e-03	8.8e-01	1.3e-01	-2.068	-0.898	0.898
-14.2	2.5e-03	8.8e-01	1.2e-01	-2.086	-0.906	0.906
-14.1	2.3e-03	8.8e-01	1.2e-01	-2.107	-0.915	0.915
-14.0	2.0e-03	8.8e-01	1.2e-01	-2.126	-0.923	0.923
-13.9	2.2e-03	8.8e-01	1.2e-01	-2.143	-0.931	0.931
-13.8	2.3e-03	8.9e-01	1.2e-01	-2.162	-0.939	0.939
-13.7	2.0e-03	8.9e-01	1.1e-01	-2.182	-0.948	0.948
-13.6	1.9e-03	8.9e-01	1.1e-01	-2.200	-0.956	0.956
-13.5	1.7e-03	8.9e-01	1.1e-01	-2.218	-0.963	0.963
-13.4	1.8e-03	8.9e-01	1.1e-01	-2.233	-0.97	0.970
-13.3	1.7e-03	9.0e-01	1.1e-01	-2.250	-0.977	0.977
-13.2	1.9e-03	9.0e-01	1.0e-01	-2.267	-0.984	0.984
-13.1	1.7e-03	9.0e-01	1.0e-01	-2.285	-0.992	0.992
-13.0	1.5e-03	9.0e-01	1.0e-01	-2.301	-0.999	0.999
-12.9	1.6e-03	9.0e-01	9.9e-02	-2.316	-1.006	1.006
-12.8	1.7e-03	9.0e-01	9.7e-02	-2.332	-1.013	1.013
-12.7	1.5e-03	9.1e-01	9.5e-02	-2.350	-1.021	1.021
-12.6	1.5e-03	9.1e-01	9.4e-02	-2.366	-1.027	1.027
-12.5	1.3e-03	9.1e-01	9.2e-02	-2.382	-1.034	1.034
-12.4	1.4e-03	9.1e-01	9.1e-02	-2.396	-1.041	1.041
-12.3	1.3e-03	9.1e-01	9.0e-02	-2.411	-1.047	1.047
-12.2	1.4e-03	9.1e-01	8.8e-02	-2.426	-1.054	1.054
-12.1	1.3e-03	9.1e-01	8.7e-02	-2.443	-1.061	1.061
-12.0	1.2e-03	9.2e-01	8.6e-02	-2.458	-1.067	1.067
-11.9	1.3e-03	9.2e-01	8.4e-02	-2.471	-1.073	1.073
-11.8	1.4e-03	9.2e-01	8.3e-02	-2.487	-1.08	1.080
-11.7	1.3e-03	9.2e-01	8.2e-02	-2.504	-1.088	1.088
-11.6	1.3e-03	9.2e-01	8.0e-02	-2.520	-1.095	1.095
-11.5	1.1e-03	9.2e-01	7.9e-02	-2.537	-1.102	1.102
-11.4	1.2e-03	9.2e-01	7.8e-02	-2.551	-1.108	1.108
-11.3	1.2e-03	9.2e-01	7.7e-02	-2.567	-1.115	1.115
-11.2	1.4e-03	9.3e-01	7.5e-02	-2.584	-1.122	1.122
-11.1	1.3e-03	9.3e-01	7.4e-02	-2.602	-1.13	1.130
-11.0	1.1e-03	9.3e-01	7.3e-02	-2.619	-1.137	1.137
-10.9	1.3e-03	9.3e-01	7.2e-02	-2.634	-1.144	1.144
-10.8	1.4e-03	9.3e-01	7.0e-02	-2.652	-1.152	1.152
-10.7	1.3e-03	9.3e-01	6.9e-02	-2.673	-1.161	1.161
-10.6	1.4e-03	9.3e-01	6.8e-02	-2.692	-1.169	1.169
-10.5	1.2e-03	9.3e-01	6.6e-02	-2.713	-1.178	1.178
-10.4	1.4e-03	9.4e-01	6.5e-02	-2.732	-1.186	1.186
-10.3	1.3e-03	9.4e-01	6.4e-02	-2.754	-1.196	1.196
-10.2	1.4e-03	9.4e-01	6.2e-02	-2.775	-1.205	1.205
-10.1	1.3e-03	9.4e-01	6.1e-02	-2.798	-1.215	1.215
-10.0	1.1e-03	9.4e-01	6.0e-02	-2.820	-1.225	1.225
-9.9	1.3e-03	9.4e-01	5.9e-02	-2.839	-1.233	1.233
-9.8	1.4e-03	9.4e-01	5.7e-02	-2.861	-1.242	1.242
-9.7	1.3e-03	9.5e-01	5.6e-02	-2.886	-1.253	1.253
-9.6	1.4e-03	9.5e-01	5.4e-02	-2.910	-1.264	1.264
-9.5	1.2e-03	9.5e-01	5.3e-02	-2.935	-1.275	1.275
-9.4	1.4e-03	9.5e-01	5.2e-02	-2.958	-1.285	1.285
-9.3	1.3e-03	9.5e-01	5.1e-02	-2.984	-1.296	1.296
-9.2	1.4e-03	9.5e-01	4.9e-02	-3.011	-1.308	1.308
-9.1	1.3e-03	9.5e-01	4.8e-02	-3.040	-1.32	1.320
-9.0	1.1e-03	9.5e-01	4.7e-02	-3.066	-1.332	1.332
-8.9	1.1e-03	9.6e-01	4.6e-02	-3.089	-1.342	1.342
-8.8	1.3e-03	9.6e-01	4.4e-02	-3.115	-1.353	1.353
-8.7	1.1e-03	9.6e-01	4.3e-02	-3.144	-1.365	1.365
-8.6	1.2e-03	9.6e-01	4.2e-02	-3.170	-1.377	1.377
-8.5	1.1e-03	9.6e-01	4.1e-02	-3.199	-1.389	1.389
-8.4	1.2e-03	9.6e-01	4.0e-02	-3.226	-1.401	1.401
-8.3	1.2e-03	9.6e-01	3.9e-02	-3.256	-1.414	1.414
-8.2	1.2e-03	9.6e-01	3.7e-02	-3.287	-1.427	1.427
-8.1	1.1e-03	9.6e-01	3.6e-02	-3.320	-1.442	1.442
-8.0	1.0e-03	9.7e-01	3.5e-02	-3.351	-1.455	1.455
-7.9	8.8e-04	9.7e-01	3.4e-02	-3.381	-1.468	1.468
-7.8	1.0e-03	9.7e-01	3.3e-02	-3.407	-1.48	1.480
-7.7	9.1e-04	9.7e-01	3.2e-02	-3.439	-1.493	1.493
-7.6	8.2e-04	9.7e-01	3.1e-02	-3.468	-1.506	1.506
-7.5	1.0e-03	9.7e-01	3.0e-02	-3.494	-1.518	1.518
-7.4	7.9e-04	9.7e-01	2.9e-02	-3.529	-1.533	1.533
-7.3	8.9e-04	9.7e-01	2.9e-02	-3.556	-1.544	1.544
-7.2	9.2e-04	9.7e-01	2.8e-02	-3.588	-1.558	1.558
-7.1	7.2e-04	9.7e-01	2.7e-02	-3.622	-1.573	1.573
-7.0	8.5e-04	9.7e-01	2.6e-02	-3.649	-1.585	1.585
-6.9	6.3e-04	9.8e-01	2.5e-02	-3.682	-1.599	1.599
-6.8	7.6e-04	9.8e-01	2.5e-02	-3.707	-1.61	1.610
-6.7	6.4e-04	9.8e-01	2.4e-02	-3.739	-1.624	1.624
-6.6	5.7e-04	9.8e-01	2.3e-02	-3.766	-1.635	1.635
-6.5	6.5e-04	9.8e-01	2.3e-02	-3.791	-1.646	1.646
-6.4	5.1e-04	9.8e-01	2.2e-02	-3.820	-1.659	1.659
-6.3	5.8e-04	9.8e-01	2.1e-02	-3.844	-1.669	1.669
-6.2	6.1e-04	9.8e-01	2.1e-02	-3.871	-1.681	1.681
-6.1	4.7e-04	9.8e-01	2.0e-02	-3.901	-1.694	1.694
-6.0	5.8e-04	9.8e-01	2.0e-02	-3.924	-1.704	1.704
-5.9	4.3e-04	9.8e-01	1.9e-02	-3.954	-1.717	1.717
-5.8	4.9e-04	9.8e-01	1.9e-02	-3.976	-1.727	1.727
-5.7	4.2e-04	9.8e-01	1.8e-02	-4.003	-1.738	1.738
-5.6	3.6e-04	9.8e-01	1.8e-02	-4.026	-1.748	1.748
-5.5	4.3e-04	9.8e-01	1.7e-02	-4.046	-1.757	1.757
-5.4	3.3e-04	9.8e-01	1.7e-02	-4.071	-1.768	1.768
-5.3	3.7e-04	9.8e-01	1.7e-02	-4.091	-1.777	1.777
-5.2	3.9e-04	9.8e-01	1.6e-02	-4.113	-1.786	1.786
-5.1	3.0e-04	9.8e-01	1.6e-02	-4.137	-1.797	1.797
-5.0	3.7e-04	9.8e-01	1.6e-02	-4.156	-1.805	1.805
-4.9	3.1e-04	9.9e-01	1.5e-02	-4.180	-1.815	1.815
-4.8	3.6e-04	9.9e-01	1.5e-02	-4.200	-1.824	1.824
-4.7	2.9e-04	9.9e-01	1.5e-02	-4.224	-1.835	1.835
-4.6	2.5e-04	9.9e-01	1.4e-02	-4.245	-1.843	1.843
-4.5	3.2e-04	9.9e-01	1.4e-02	-4.262	-1.851	1.851
-4.4	2.8e-04	9.9e-01	1.4e-02	-4.285	-1.861	1.861
-4.3	2.7e-04	9.9e-01	1.3e-02	-4.306	-1.87	1.870
-4.2	3.3e-04	9.9e-01	1.3e-02	-4.326	-1.879	1.879
-4.1	2.4e-04	9.9e-01	1.3e-02	-4.351	-1.89	1.890
-4.0	3.0e-04	9.9e-01	1.3e-02	-4.370	-1.898	1.898
-3.9	2.6e-04	9.9e-01	1.2e-02	-4.394	-1.908	1.908
-3.8	2.6e-04	9.9e-01	1.2e-02	-4.415	-1.918	1.918
-3.7	2.5e-04	9.9e-01	1.2e-02	-4.437	-1.927	1.927
-3.6	2.8e-04	9.9e-01	1.2e-02	-4.459	-1.936	1.936
-3.5	3.0e-04	9.9e-01	1.1e-02	-4.483	-1.947	1.947
-3.4	2.9e-04	9.9e-01	1.1e-02	-4.510	-1.959	1.959
-3.3	2.4e-04	9.9e-01	1.1e-02	-4.536	-1.97	1.970
-3.2	2.9e-04	9.9e-01	1.0e-02	-4.559	-1.98	1.980
-3.1	2.6e-04	9.9e-01	1.0e-02	-4.587	-1.992	1.992
-3.0	3.1e-04	9.9e-01	9.9e-03	-4.613	-2.003	2.003
-2.9	2.7e-04	9.9e-01	9.6e-03	-4.644	-2.017	2.017
-2.8	2.5e-04	9.9e-01	9.3e-03	-4.673	-2.029	2.029
-2.7	2.3e-04	9.9e-01	9.1e-03	-4.700	-2.041	2.041
-2.6	2.7e-04	9.9e-01	8.9e-03	-4.726	-2.052	2.052
-2.5	2.8e-04	9.9e-01	8.6e-03	-4.757	-2.066	2.066
-2.4	2.7e-04	9.9e-01	8.3e-03	-4.790	-2.08	2.080
-2.3	2.3e-04	9.9e-01	8.0e-03	-4.823	-2.095	2.095
-2.2	2.8e-04	9.9e-01	7.8e-03	-4.852	-2.107	2.107
-2.1	2.4e-04	9.9e-01	7.5e-03	-4.888	-2.123	2.123
-2.0	2.6e-04	9.9e-01	7.3e-03	-4.921	-2.137	2.137
-1.9	2.8e-04	9.9e-01	7.0e-03	-4.957	-2.153	2.153
-1.8	2.4e-04	9.9e-01	6.8e-03	-4.997	-2.17	2.170
-1.7	2.1e-04	9.9e-01	6.5e-03	-5.033	-2.186	2.186
-1.6	2.5e-04	9.9e-01	6.3e-03	-5.065	-2.2	2.200
-1.5	1.9e-04	9.9e-01	6.1e-03	-5.106	-2.218	2.218
-1.4	2.3e-04	9.9e-01	5.9e-03	-5.138	-2.231	2.231
-1.3	1.9e-04	9.9e-01	5.6e-03	-5.178	-2.249	2.249
-1.2	2.1e-04	9.9e-01	5.4e-03	-5.213	-2.264	2.264
-1.1	2.5e-04	1.0e+00	5.2e-03	-5.251	-2.281	2.281
-1.0	2.1e-04	1.0e+00	5.0e-03	-5.299	-2.301	2.301
-0.9	2.1e-04	1.0e+00	4.8e-03	-5.341	-2.32	2.320
-0.8	2.2e-04	1.0e+00	4.6e-03	-5.387	-2.339	2.339
-0.7	1.9e-04	1.0e+00	4.4e-03	-5.436	-2.361	2.361
-0.6	1.7e-04	1.0e+00	4.2e-03	-5.480	-2.38	2.380
-0.5	1.7e-04	1.0e+00	4.0e-03	-5.522	-2.398	2.398
-0.4	1.5e-04	1.0e+00	3.8e-03	-5.564	-2.417	2.417
-0.3	1.5e-04	1.0e+00	3.7e-03	-5.605	-2.434	2.434
-0.2	1.5e-04	1.0e+00	3.5e-03	-5.647	-2.452	2.452
-0.1	1.6e-04	1.0e+00	3.4e-03	-5.691	-2.471	2.471
0.0	1.3e-04	1.0e+00	3.2e-03	-5.739	-2.492	2.492
0.1	1.6e-04	1.0e+00	3.1e-03	-5.782	-2.511	2.511
0.2	1.5e-04	1.0e+00	2.9e-03	-5.836	-2.535	2.535
0.3	1.4e-04	1.0e+00	2.8e-03	-5.887	-2.557	2.557
0.4	1.2e-04	1.0e+00	2.6e-03	-5.939	-2.579	2.579
0.5	1.1e-04	1.0e+00	2.5e-03	-5.984	-2.599	2.599
0.6	1.0e-04	1.0e+00	2.4e-03	-6.028	-2.618	2.618
0.7	9.4e-05	1.0e+00	2.3e-03	-6.072	-2.637	2.637
0.8	1.0e-04	1.0e+00	2.2e-03	-6.113	-2.655	2.655
0.9	8.2e-05	1.0e+00	2.1e-03	-6.160	-2.675	2.675
1.0	7.2e-05	1.0e+00	2.0e-03	-6.200	-2.693	2.693
1.1	8.7e-05	1.0e+00	2.0e-03	-6.236	-2.708	2.708
1.2	7.5e-05	1.0e+00	1.9e-03	-6.281	-2.728	2.728
1.3	7.5e-05	1.0e+00	1.8e-03	-6.322	-2.746	2.746
1.4	8.6e-05	1.0e+00	1.7e-03	-6.365	-2.764	2.764
1.5	6.7e-05	1.0e+00	1.6e-03	-6.416	-2.786	2.786
1.6	6.9e-05	1.0e+00	1.6e-03	-6.458	-2.805	2.805
1.7	4.2e-05	1.0e+00	1.5e-03	-6.503	-2.824	2.824
1.8	5.1e-05	1.0e+00	1.5e-03	-6.531	-2.837	2.837
1.9	4.5e-05	1.0e+00	1.4e-03	-6.567	-2.852	2.852
2.0	4.0e-05	1.0e+00	1.4e-03	-6.599	-2.866	2.866
2.1	3.8e-05	1.0e+00	1.3e-03	-6.629	-2.879	2.879
