#score	occ	co	cco	dCDF
-35.6	45163	1705947	19435231	0.919307
-35.5	45485	1751432	19389746	0.917155
-35.4	45548	1796980	19344198	0.915001
-35.3	44815	1841795	19299383	0.912881
-35.2	44388	1886183	19254995	0.910782
-35.1	46563	1932746	19208432	0.908579
-35	46430	1979176	19162002	0.906383
-34.9	44684	2023860	19117318	0.904269
-34.8	45572	2069432	19071746	0.902114
-34.7	46655	2116087	19025091	0.899907
-34.6	45970	2162057	18979121	0.897732
-34.5	46112	2208169	18933009	0.895551
-34.4	45000	2253169	18888009	0.893423
-34.3	44427	2297596	18843582	0.891321
-34.2	43869	2341465	18799713	0.889246
-34.1	43251	2384716	18756462	0.8872
-34	43680	2428396	18712782	0.885134
-33.9	44038	2472434	18668744	0.883051
-33.8	45431	2517865	18623313	0.880902
-33.7	45985	2563850	18577328	0.878727
-33.6	45350	2609200	18531978	0.876582
-33.5	44341	2653541	18487637	0.874485
-33.4	45053	2698594	18442584	0.872354
-33.3	45607	2744201	18396977	0.870196
-33.2	47126	2791327	18349851	0.867967
-33.1	48694	2840021	18301157	0.865664
-33	50393	2890414	18250764	0.86328
-32.9	50638	2941052	18200126	0.860885
-32.8	50856	2991908	18149270	0.85848
-32.7	53223	3045131	18096047	0.855962
-32.6	54936	3100067	18041111	0.853364
-32.5	57533	3157600	17983578	0.850642
-32.4	58559	3216159	17925019	0.847872
-32.3	60569	3276728	17864450	0.845007
-32.2	61337	3338065	17803113	0.842106
-32.1	62919	3400984	17740194	0.83913
-32	63509	3464493	17676685	0.836126
-31.9	65810	3530303	17610875	0.833013
-31.8	66685	3596988	17544190	0.829859
-31.7	67064	3664052	17477126	0.826686
-31.6	71000	3735052	17406126	0.823328
-31.5	72897	3807949	17333229	0.81988
-31.4	74400	3882349	17258829	0.816361
-31.3	77579	3959928	17181250	0.812691
-31.2	79445	4039373	17101805	0.808933
-31.1	79531	4118904	17022274	0.805171
-31	80511	4199415	16941763	0.801363
-30.9	81573	4280988	16860190	0.797505
-30.8	83875	4364863	16776315	0.793537
-30.7	85085	4449948	16691230	0.789513
-30.6	88053	4538001	16603177	0.785348
-30.5	90316	4628317	16512861	0.781076
-30.4	91068	4719385	16421793	0.776768
-30.3	91932	4811317	16329861	0.77242
-30.2	93039	4904356	16236822	0.768019
-30.1	93149	4997505	16143673	0.763613
-30	94635	5092140	16049038	0.759136
-29.9	93934	5186074	15955104	0.754693
-29.8	94960	5281034	15860144	0.750202
-29.7	95195	5376229	15764949	0.745699
-29.6	94887	5471116	15670062	0.74121
-29.5	95381	5566497	15574681	0.736699
-29.4	95054	5661551	15479627	0.732203
-29.3	94994	5756545	15384633	0.727709
-29.2	95148	5851693	15289485	0.723209
-29.1	92292	5943985	15197193	0.718843
-29	93646	6037631	15103547	0.714414
-28.9	90914	6128545	15012633	0.710113
-28.8	90810	6219355	14921823	0.705818
-28.7	91927	6311282	14829896	0.70147
-28.6	91770	6403052	14738126	0.697129
-28.5	90104	6493156	14648022	0.692867
-28.4	85491	6578647	14562531	0.688823
-28.3	85225	6663872	14477306	0.684792
-28.2	85123	6748995	14392183	0.680765
-28.1	85207	6834202	14306976	0.676735
-28	84276	6918478	14222700	0.672749
-27.9	83422	7001900	14139278	0.668803
-27.8	79909	7081809	14059369	0.665023
-27.7	81733	7163542	13977636	0.661157
-27.6	79133	7242675	13898503	0.657414
-27.5	82608	7325283	13815895	0.653506
-27.4	79157	7404440	13736738	0.649762
-27.3	80404	7484844	13656334	0.645959
-27.2	79527	7564371	13576807	0.642197
-27.1	79188	7643559	13497619	0.638452
-27	75993	7719552	13421626	0.634857
-26.9	77684	7797236	13343942	0.631183
-26.8	78652	7875888	13265290	0.627462
-26.7	77280	7953168	13188010	0.623807
-26.6	79573	8032741	13108437	0.620043
-26.5	78714	8111455	13029723	0.61632
-26.4	78248	8189703	12951475	0.612618
-26.3	79785	8269488	12871690	0.608845
-26.2	82947	8352435	12788743	0.604921
-26.1	80192	8432627	12708551	0.601128
-26	81286	8513913	12627265	0.597283
-25.9	80279	8594192	12546986	0.593486
-25.8	84188	8678380	12462798	0.589503
-25.7	86841	8765221	12375957	0.585396
-25.6	86969	8852190	12288988	0.581282
-25.5	88380	8940570	12200608	0.577102
-25.4	87675	9028245	12112933	0.572954
-25.3	90520	9118765	12022413	0.568673
-25.2	92645	9211410	11929768	0.564291
-25.1	96113	9307523	11833655	0.559744
-25	96877	9404400	11736778	0.555162
-24.9	97441	9501841	11639337	0.550553
-24.8	98958	9600799	11540379	0.545872
-24.7	99261	9700060	11441118	0.541177
-24.6	98769	9798829	11342349	0.536505
-24.5	101103	9899932	11241246	0.531723
-24.4	101526	10001458	11139720	0.52692
-24.3	105154	10106612	11034566	0.521947
-24.2	104877	10211489	10929689	0.516986
-24.1	109576	10321065	10820113	0.511803
-24	106393	10427458	10713720	0.50677
-23.9	111926	10539384	10601794	0.501476
-23.8	106146	10645530	10495648	0.496455
-23.7	110986	10756516	10384662	0.491205
-23.6	106803	10863319	10277859	0.486154
-23.5	108565	10971884	10169294	0.481018
-23.4	113903	11085787	10055391	0.475631
-23.3	112188	11197975	9943203	0.470324
-23.2	113540	11311515	9829663	0.464953
-23.1	114292	11425807	9715371	0.459547
-23	114352	11540159	9601019	0.454138
-22.9	110193	11650352	9490826	0.448926
-22.8	111815	11762167	9379011	0.443637
-22.7	109517	11871684	9269494	0.438457
-22.6	108804	11980488	9160690	0.43331
-22.5	105755	12086243	9054935	0.428308
-22.4	106325	12192568	8948610	0.423279
-22.3	109303	12301871	8839307	0.418109
-22.2	107148	12409019	8732159	0.41304
-22.1	104859	12513878	8627300	0.40808
-22	127158	12641036	8500142	0.402066
-21.9	100384	12741420	8399758	0.397317
-21.8	99327	12840747	8300431	0.392619
-21.7	96600	12937347	8203831	0.38805
-21.6	94335	13031682	8109496	0.383588
-21.5	93856	13125538	8015640	0.379148
-21.4	89020	13214558	7926620	0.374937
-21.3	88708	13303266	7837912	0.370741
-21.2	86073	13389339	7751839	0.36667
-21.1	85741	13475080	7666098	0.362615
-21	80920	13556000	7585178	0.358787
-20.9	81468	13637468	7503710	0.354933
-20.8	79256	13716724	7424454	0.351184
-20.7	77867	13794591	7346587	0.347501
-20.6	78083	13872674	7268504	0.343808
-20.5	75822	13948496	7192682	0.340221
-20.4	72671	14021167	7120011	0.336784
-20.3	72083	14093250	7047928	0.333374
-20.2	70079	14163329	6977849	0.33006
-20.1	71840	14235169	6906009	0.326662
-20	69087	14304256	6836922	0.323394
-19.9	96162	14400418	6740760	0.318845
-19.8	68518	14468936	6672242	0.315604
-19.7	69289	14538225	6602953	0.312327
-19.6	68841	14607066	6534112	0.30907
-19.5	68907	14675973	6465205	0.305811
-19.4	66009	14741982	6399196	0.302689
-19.3	67485	14809467	6331711	0.299497
-19.2	66402	14875869	6265309	0.296356
-19.1	68837	14944706	6196472	0.2931
-19	68052	15012758	6128420	0.289881
-18.9	69642	15082400	6058778	0.286587
-18.8	69865	15152265	5988913	0.283282
-18.7	68340	15220605	5920573	0.280049
-18.6	69623	15290228	5850950	0.276756
-18.5	70833	15361061	5780117	0.273406
-18.4	71090	15432151	5709027	0.270043
-18.3	71769	15503920	5637258	0.266648
-18.2	72918	15576838	5564340	0.263199
-18.1	73328	15650166	5491012	0.259731
-18	72538	15722704	5418474	0.2563
-17.9	76005	15798709	5342469	0.252704
-17.8	74446	15873155	5268023	0.249183
-17.7	75767	15948922	5192256	0.245599
-17.6	76968	16025890	5115288	0.241959
-17.5	75658	16101548	5039630	0.23838
-17.4	76292	16177840	4963338	0.234771
-17.3	77799	16255639	4885539	0.231091
-17.2	76352	16331991	4809187	0.22748
-17.1	76643	16408634	4732544	0.223854
-17	76823	16485457	4655721	0.220221
-16.9	77294	16562751	4578427	0.216564
-16.8	76511	16639262	4501916	0.212945
-16.7	78621	16717883	4423295	0.209227
-16.6	75073	16792956	4348222	0.205675
-16.5	76502	16869458	4271720	0.202057
-16.4	73564	16943022	4198156	0.198577
-16.3	74390	17017412	4123766	0.195058
-16.2	73395	17090807	4050371	0.191587
-16.1	74565	17165372	3975806	0.18806
-16	73630	17239002	3902176	0.184577
-15.9	75497	17314499	3826679	0.181006
-15.8	72801	17387300	3753878	0.177562
-15.7	70352	17457652	3683526	0.174235
-15.6	68923	17526575	3614603	0.170975
-15.5	66541	17593116	3548062	0.167827
-15.4	65820	17658936	3482242	0.164714
-15.3	65754	17724690	3416488	0.161603
-15.2	63675	17788365	3352813	0.158592
-15.1	65562	17853927	3287251	0.15549
-15	62779	17916706	3224472	0.152521
-14.9	61885	17978591	3162587	0.149594
-14.8	59830	18038421	3102757	0.146764
-14.7	56657	18095078	3046100	0.144084
-14.6	54406	18149484	2991694	0.14151
-14.5	52854	18202338	2938840	0.13901
-14.4	49731	18252069	2889109	0.136658
-14.3	49744	18301813	2839365	0.134305
-14.2	49017	18350830	2790348	0.131986
-14.1	49289	18400119	2741059	0.129655
-14	48901	18449020	2692158	0.127342
-13.9	46577	18495597	2645581	0.125139
-13.8	44587	18540184	2600994	0.12303
-13.7	41726	18581910	2559268	0.121056
-13.6	40004	18621914	2519264	0.119164
